,0,1,2,3,4,5,6
325,25,4.65,Bridget Williams,USA,18.03.96,Blacksburg,14.01.2023
326,25,4.65,Tina Sutej,SLO,07.11.88,Roubaix,27.01.2023
327,25,4.65,Wilma Murto,FIN,11.06.98,Roubaix,27.01.2023
328,32,4.64,Stacy Dragila,USA,25.03.71,New York City,07.02.2003
329,32,4.64,Yelena Isinbayeva,RUS,03.06.82,Bydgoszcz,14.02.2007
330,32,4.64,Svetlana Feofanova,RUS,16.07.80,Bydgoszcz,14.02.2007
331,32,4.64,Fabiana Murer,BRA,16.03.81,New York City,28.01.2011
332,32,4.64,Silke Spiegelburg,GER,17.03.86,Stuttgart,05.02.2011
333,32,4.64,Yarisley Silva,CUB,01.06.87,Stockholm,21.02.2013
334,32,4.64,Anastasiya Savchenk,RUS,08.04.89,Stockholm,21.02.2013
335,32,4.64,Silke Spiegelburg,GER,17.03.86,Stockholm,06.02.2014
336,32,4.64,Nikoléta Kyriakopoú,GRE,21.03.86,Stockholm,06.02.2014
337,32,4.64,Iryna Zhuk,BLR,26.01.93,Tourcoing,04.02.2022
338,32,4.64,Alysha Newman,CAN,29.06.94,Paris,11.02.2023
339,32,4.64,Tina Sutej,SLO,07.11.88,Paris,11.02.2023
340,34,4.63,Svetlana Feofanova,RUS,16.07.80,Gent,10.02.2002
341,34,4.63,Anna Rogowska,POL,12.05.81,Bydgoszcz,26.01.2005
