,0,1,2,3,4,5
2770,55.0,1:22.31,Texas A&M University,4r1,Philadelphia,24.04.2010
2771,,,Tran Howell,,27.03.88,USA
2772,,,Gerald Phiri,,06.10.88,ZAM
2773,,,Demetrius Pinder,,13.02.89,BAH
2774,,,Curtis Mitchell,,11.03.89,USA
2775,55.0,1:22.31,Louisiana State University,2,Baton Rouge,29.04.2017
2776,,,Michael Cherry,,23.03.95,USA
2777,,,Akanni Hislop,,01.06.98,TTO
2778,,,LaMar Bruton,,26.05.95,USA
2779,,,Tinashe Samuel Mutanga,,27.01.93,ZIM
2780,55.0,1:22.32,Texas Christian University,1h4,Des Moines,29.04.1983
2781,,,Phillip Epps,,11.11.59,USA
2782,,,David Walker,,30.10.59,USA
2783,,,James Richard,,04.10.59,USA
2784,,,James Maness,,10.05.63,USA
2785,55.0,1:22.32,University of Arkansas,2h1,Philadelphia,27.04.1984
2786,,,Fred Cleary,??,13.10.62,USA
2787,,,Ricky Watson,??,,USA
2788,,,Mike Conley,??,05.10.62,USA
2789,,,Wallace Spearmon,??,03.09.62,USA
2790,55.0,1:22.32,Blinn College,2,Moodesto,16.05.1992
2791,,,,,,USA
2792,,,,,,USA
2793,,,,,,USA
2794,,,,,,USA
2795,55.0,1:22.32,North Carolina State Unive,2,Raleigh,25.03.1995
2796,,,,,,USA
2797,,,,,,USA
2798,,,,,,USA
2799,,,,,,USA
2800,55.0,1:22.32,Texas Christian University,2rB,Philadelphia,29.04.1995
2801,,,Donovan Powell,,31.10.71,JAM
2802,,,Hosia Abdallah,,01.05.74,USA
2803,,,Lloyd Edwards,,,USA
2804,,,Brashant Carter,,30.11.73,USA
2805,55.0,1:22.32,Tucson Elite,1,Tempe,06.04.1996
2806,,,Lorenzo Hathorne,,27.09.72,USA
2807,,,T Young,,,USA
2808,,,Alonzo Wilson,,18.11.70,USA
2809,,,Alvin Harrison,,20.01.74,USA
2810,55.0,1:22.32,Wallace State Community Co,2,Houston,21.03.1998
2811,,,Geno White,??,10.03.78,USA
2812,,,Bobby Williams,??,03.02.78,USA
2813,,,Chris Candler,??,27.10.78,USA
2814,,,Aaron Armstrong,??,14.10.77,TTO
2815,56.0,1:22.33,University of Arkansas,1h2,Philadelphia,29.04.2005
2816,,,Omar Brown,,21.06.82,JAM
2817,,,Tyson Gay,,09.08.82,USA
2818,,,Terry Gatson,,23.08.82,USA
2819,,,Wallace Spearmon,,24.12.84,USA
2820,56.0,1:22.34,DC International,3,Lawrence,18.04.1980
2821,,,Leighton Priestley,,18.01.51,JAM
2822,,,Cliff Wiley,,21.05.55,USA
2823,,,Renaldo Nehemiah,,24.03.59,USA
2824,,,John Christian,,10.07.52,USA
2825,56.0,1:22.34,Odessa Community College,2,Houston,20.03.1987
2826,,,Jon Drummond,,09.09.68,USA
2827,,,Patrick Drake,,13.11.66,USA
2828,,,Rodney Eleby,,26.03.67,USA
2829,,,James Law,,22.04.67,USA
2830,56.0,1:22.34,Karamu Flyers,1,Modesto,07.05.1989
2831,,,Keith Talley,,28.01.64,USA
2832,,,Tony Dees,,06.08.63,USA
2833,,,James Rolle,,02.02.64,USA
2834,,,Gary Duncan,,25.05.64,USA
2835,56.0,1:22.34,Texas Christian University,2rB,Philadelphia,26.04.1997
2836,,,Syan Williams,,11.08.75,JAM
2837,,,Johnny Collins,,27.07.79,USA
2838,,,Warren Johnson,,07.11.73,JAM
2839,,,Percival Spencer,,24.02.75,JAM
2840,56.0,1:22.34,Middle Tennessee State Uni,1h4,Philadelphia,27.04.2001
2841,,,De'Jun Spann,,11.11.80,USA
2842,,,Marcelle Scales,,10.09.81,USA
2843,,,Tanko Braimah,,12.05.79,GHA
2844,,,Godfrey Herring,,18.05.78,USA
2845,56.0,1:22.34,Shandong Province,2r2,Shaoxing,13.06.2021
2846,,,Qiao Zhen,,16.02.01,CHN
2847,,,Xie Yuqiang,,22.02.97,CHN
2848,,,Zhang Yaorong,,01.03.93,CHN
2849,,,Wang Shengjie,,31.03.00,CHN
2850,57.0,1:22.35,Louisiana State University,1,Austin,04.04.1980
2851,,,Orlando McDaniel,,01.12.60,USA
2852,,,Efrem Coley,,21.05.59,USA
2853,,,ReVey Scott,,25.02.57,USA
2854,,,Willie Turner,,16.01.59,USA
2855,57.0,1:22.35,Oklahoma State University,1h2,Des Moines,23.04.1982
2856,,,Ron Ingram,,27.09.59,USA
2857,,,Curtis Thomas,,13.01.62,USA
2858,,,Sterling Starks,,28.06.61,USA
2859,,,James Butler,,21.06.60,USA
2860,57.0,1:22.35,North Carolina State Unive,1,Athens,22.03.1986
2861,,,Dwight Frazier,,28.03.67,USA
2862,,,Steve Goldsby,,,USA
2863,,,Danny Peebles,,30.05.66,USA
2864,,,Harvey McSwain,,10.03.63,USA
2865,57.0,1:22.35,Mississippi State Universi,1,Tallahassee,20.03.1987
2866,,,Wayne Banks,,65,USA
2867,,,Fred Hardley,,,USA
2868,,,Bernard McCullough,,,USA
2869,,,Lorenzo Daniel,,23.03.66,USA
2870,57.0,1:22.35,St. Augustine's University,4,Philadelphia,25.04.2009
2871,,,Ramon Gittens,,20.07.87,BAR
2872,,,Richard Boone,,07.10.87,USA
2873,,,Dennis Boone,,26.09.86,USA
2874,,,Joshua Robinson,,,USA
2875,57.0,1:22.35,Kenya,5,Nassau,24.05.2014
2876,,,Stephen Barasa,,14.05.84,KEN
2877,,,Carvin Nkanata,,06.05.91,KEN
2878,,,Walter Moenga,,20.11.87,KEN
2879,,,Tonny Chirchir,(20.5),16.06.85,KEN
2880,57.0,1:22.36,University of Arkansas,2,Austin,06.04.1984
2881,,,,,,USA
2882,,,,,,USA
2883,,,,,,USA
2884,,,,,,USA
2885,57.0,1:22.36,Auburn University,1h2,Knoxville,12.04.1985
2886,,,Bruce Hardy,,20.12.61,USA
2887,,,Steve Griffiths,,30.06.64,JAM
2888,,,Calvin Brooks,,08.04.63,USA
2889,,,Daron Council,,26.12.64,USA
2890,57.0,1:22.36,Baylor University,1,Des Moines,24.04.1998
2891,,,Marlon Ramsey,,11.09.74,USA
2892,,,Peter Hauser,,23.12.76,USA
2893,,,Kascie Smith,,15.12.75,USA
2894,,,Brandon Couts,,17.02.79,USA
2895,57.0,1:22.36,University of Florida,1h3,Philadelphia,26.04.2003
2896,,,Rickey Harris,,29.09.81,USA
2897,,,Kyle Farmer,,15.04.83,USA
2898,,,Ahmad Jasmine,,06.12.82,USA
2899,,,Sékou Clarke,,07.10.83,JAM
2900,57.0,1:22.36,University of Tennessee,1h2,Philadelphia,27.04.2007
2901,,,Matthieu Pritchett,,08.04.86,USA
2902,,,Evander Wells,,07.12.87,USA
2903,,,Kyle Stevenson,,18.07.88,USA
2904,,,Rubin Williams,,09.07.83,USA
2905,57.0,1:22.36,Saint Kitts & Nevis,2h2,Nassau,03.05.2015
2906,,,Antoine Adams,,31.08.88,SKN
2907,,,Lestrod Roland,,05.09.92,SKN
2908,,,Brijesh Lawrence,,27.12.89,SKN
2909,,,Allistar Clarke,,03.10.90,SKN
2910,57.0,1:22.36,Bahamas,5,Nassau,23.04.2017
2911,,,Blake Bartlett,,03.02.93,BAH
2912,,,Samson Colebrooke,,10.05.97,BAH
2913,,,Ian Kerr,,01.05.96,BAR
2914,,,Shavez Hart,,09.06.92,BAH
2915,58.0,1:22.37,Philadelphia Pioneers,1,Houston,17.03.1979
2916,,,Steve Riddick,,18.09.51,USA
2917,,,Maxrae Tolen,,16.10.54,USA
2918,,,Fred Taylor,,05.11.57,USA
2919,,,Bill Collins,,20.11.50,USA
2920,58.0,1:22.37,University of Houston,1,Austin,03.04.1981
2921,,,Charles Young,,10.09.57,USA
2922,,,Deven Lewis,,11.01.60,USA
2923,,,Larry Brown,,,USA
2924,,,Carl Lewis,,01.07.61,USA
2925,58.0,1:22.37,Blinn College,3rA,Philadelphia,25.04.1992
2926,,,,,,USA
2927,,,,,,USA
2928,,,,,,USA
2929,,,,,,USA
2930,58.0,1:22.38,San Diego State University,2,San Diego,08.03.1980
2931,,,Ed Daniels,,05.03.60,USA
2932,,,Brad McDonald,,06.09.58,USA
2933,,,Greg Simons,,06.02.58,USA
2934,,,David Russell,,10.11.58,USA
2935,58.0,1:22.38,Poland,3h2,Nassau,03.05.2015
2936,,,Jakub Adamski,,11.11.87,POL
2937,,,Remigiusz Olszewski,,20.09.92,POL
2938,,,Karol Zalewski,,07.08.93,POL
2939,,,Adam Pawlowski,,22.03.92,POL
2940,58.0,1:22.38,University of South Caroli,1rB,Philadelphia,30.04.2016
2941,,,David Winters,,19.02.94,USA
2942,,,DeVon Lewis,,95,USA
2943,,,Ncincihli Titi,,15.12.93,RSA
2944,,,Ryan Bermudez,,,USA
2945,59.0,1:22.39,Texas Southern University,3,Auburn,05.04.1985
2946,,,Renaldo Dawson,,30.06.63,USA
2947,,,Clyde Bishop,,29.05.62,USA
2948,,,Dennis Ketchum,,19.03.61,USA
2949,,,Nigel Gabriel,,,TTO
2950,59.0,1:22.39,University of Southern Cal,1,San Diego,01.03.1986
2951,,,Mel Hedgepeth,,,USA
2952,,,Pancho Morales,,04.03.64,PUR
2953,,,Mike Dexter,,31.12.64,USA
2954,,,Antonio Manning,,23.06.65,USA
2955,59.0,1:22.39,Texas A&M University,3,Austin,06.04.1990
2956,,,,,,USA
2957,,,,,,USA
2958,,,,,,USA
2959,,,,,,USA
2960,59.0,1:22.39,University of Florida,1h2,Philadelphia,23.04.2010
2961,,,Tony McQuay,,16.04.90,USA
2962,,,Jeremy Hall,,27.01.88,USA
2963,,,Terrell Wilks,,30.12.89,USA
2964,,,Calvin Smith,,10.12.87,USA
2965,59.0,1:22.4y,Texas Southern University,1,Lawrence,21.04.1967
2966,,,Clyde Duncan,,03.06.45,USA
2967,,,Bobby Evans,,05.09.46,USA
2968,,,Lee Smith,,45,USA
2969,,,Jim Hines,,10.09.46,USA
2970,59.0,1:22.4,Federal Republic of German,1,Berlin,04.07.1970
2971,,,Thomas Jordan,,15.03.49,FRG
2972,,,Benno Knobloch,,27.06.47,FRG
2973,,,Manfred Ommer,,13.09.50,FRG
2974,,,Jochen Eigenherr,,18.02.47,FRG
2975,59.0,1:22.4y,University of Kansas,1,Des Moines,28.04.1975
2976,,,Cliff Wiley,,21.05.55,USA
2977,,,Eddie Lewis,,17.10.53,USA
2978,,,Randy Benson,,04.03.54,USA
2979,,,Larry Jackson,,30.06.53,USA
2980,59.0,1:22.4y,Arizona State University,1,Austin,02.04.1976
2981,,,Charlie Wells,,10.08.53,USA
2982,,,Steve Williams,,13.11.53,USA
2983,,,Carl McCullough,,05.07.54,USA
2984,,,Herman Frazier,,29.10.54,USA
2985,59.0,1:22.4,Philadelphia Pioneers,2,Walnut,24.04.1977
2986,,,Charlie Wells,,10.08.53,USA
2987,,,Carl McCullough,,05.07.54,USA
2988,,,Steve Riddick,,18.09.51,USA
2989,,,Charles Joseph,,25.03.52,TTO
2990,59.0,1:22.4,Philadelphia Pioneers,2,Modesto,21.05.1977
2991,,,Charlie Wells,,10.08.53,USA
2992,,,Charles Joseph,,25.03.52,TTO
2993,,,Carl McCullough,,05.07.54,USA
2994,,,Steve Riddick,,18.09.51,USA
2995,59.0,1:22.4,United States,1,Bourges,19.06.1977
2996,,,Billy Mullins,,01.02.58,USA
2997,,,Cecil Overstreet,,31.12.53,USA
2998,,,Bill Collins,,20.11.50,USA
2999,,,Wardell Gilbreath,,29.08.54,USA
3000,59.0,1:22.4,Louisiana State University,1,Austin,06.04.1979
3001,,,Pearson Jordan,,23.10.50,BAR
3002,,,ReVey Scott,,25.02.57,USA
3003,,,Efrem Coley,,21.05.59,USA
3004,,,Willie Turner,,14.10.48,USA
3005,59.0,1:22.4,Southern University,2,Houston,18.03.1983
3006,,,,,,USA
3007,,,,,,USA
3008,,,,,,USA
3009,,,,,,USA
3010,59.0,1:22.4,NW State University of Lou,4,Austin,07.04.1984
3011,,,Percy McGlory,,12.03.63,USA
3012,,,Edgar Washington,,13.07.62,USA
3013,,,Mario Johnson,,10.11.61,USA
3014,,,Cedric Evans,,,USA
3015,59.0,1:22.4,Texas Christian University,1h1,Philadelphia,25.04.1986
3016,,,Roscoe Tatum,,13.02.66,USA
3017,,,Andrew Smith,,29.01.64,JAM
3018,,,Leroy Reid,,03.08.63,JAM
3019,,,Greg Sholars,,08.02.66,USA
3020,59.0,1:22.40,Texas Christian University,1,Austin,06.04.1991
3021,,,Horatio Porter,,01.11.69,USA
3022,,,Raymond Redmon,,13.04.69,USA
3023,,,Ralston Wright,,29.03.68,USA
3024,,,Jon Drummond,,09.09.68,USA
3025,59.0,1:22.40,University of South Caroli,3rB,Philadelphia,28.04.2001
3026,,,Shamus Singletary,,31.10.81,USA
3027,,,Josephus Howard,,14.04.78,USA
3028,,,Andre Totton,,17.07.80,USA
3029,,,Clint Crenshaw,,11.09.79,USA
3030,59.0,1:22.40,Bahamas,2h1,Yokohama,12.05.2019
3031,,,Cliff Resias,,08.11.94,BAH
3032,,,Stephen Newbold,,05.08.94,BAH
3033,,,Anthony Adderley,,25.08.94,BAH
3034,,,Shavez Hart,,09.06.92,BAH
3035,59.0,1:22.40,Shandong Province,3h2,Xi'an,21.09.2021
3036,,,Jiang Junpeng,,09.02.99,CHN
3037,,,Jie Yuqiang,,22.02.97,CHN
3038,,,Zhang Yaorong,,01.03.93,CHN
3039,,,Yu Yang,,09.09.99,CHN
3040,60.0,1:22.41,Canuck South,1,Lafayette,25.03.1995
3041,,,Ricardo Greenidge,,12.02.71,CAN
3042,,,Glenroy Gilbert,,31.08.68,CAN
3043,,,Donovan Bailey,,16.12.67,CAN
3044,,,Reggie Jones III,,08.05.71,USA
3045,60.0,1:22.41,Texas Christian University,1h1,Philadelphia,25.04.1997
3046,,,Johnny Collins,,27.07.79,USA
3047,,,Warren Johnson,,07.11.73,JAM
3048,,,Syan Williams,,11.08.75,JAM
3049,,,Percival Spencer,,24.02.75,JAM
3050,60.0,1:22.41,Waseda University,1,Tokorozawa,22.09.2013
3051,,,Kenta Kimura,,11.12.93,JPN
3052,,,Yuki Takeshita,,27.12.92,JPN
3053,,,Shotaro Aikyo,,08.11.94,JPN
3054,,,Kenji Naganuma,,10.11.93,JPN
3055,61.0,1:22.42,University of Georgia,3h1,Philadelphia,27.04.1984
3056,,,,,,USA
3057,,,,,,USA
3058,,,,,,USA
3059,,,,,,USA
3060,61.0,1:22.42,Wayland Baptist University,1rB,Des Moines,26.04.1985
3061,,,Moses Ugbisie,,11.12.64,NGR
3062,,,Alrick Munroe,,13.11.60,JAM
3063,,,Dennis Moore,,22.09.64,USA
3064,,,Devon Morris,,22.01.61,JAM
3065,61.0,1:22.42,Sparta Praha,1,Praha,28.05.1988
3066,,,Jirí Mezihorák,,28.02.65,CZE
3067,,,Milan Belosek,,25.08.63,CZE
3068,,,Karel Kopecek,,04.11.62,CZE
3069,,,Jindrich Roun,,06.09.65,CZE
3070,61.0,1:22.42,Great Britain & N.I.,1,Gateshead,16.07.1988
3071,,,Phil Goedluck,,10.09.67,GBR
3072,,,Adeoye Mafe,,12.11.66,GBR
3073,,,Donovan Reid,,31.08.63,GBR
3074,,,John Regis,,13.10.66,GBR
3075,61.0,1:22.42,Rice University,3,Des Moines,23.04.1993
3076,,,Kareem Streete-Thompson,,30.03.73,USA
3077,,,Chris Jones,,08.10.73,USA
3078,,,Gabriel Luke,,26.11.69,USA
3079,,,Bryan Bronson,,09.09.72,USA
3080,61.0,1:22.42,University of Kentucky,3,Tempe,01.04.1995
3081,,,,,,USA
3082,,,,,,USA
3083,,,,,,USA
3084,,,,,,USA
3085,61.0,1:22.42,Baylor University,2r2,Des Moines,27.04.2012
3086,,,Everett Walker,,03.10.90,USA
3087,,,Zwede Hewitt,,10.06.89,TTO
3088,,,Whitney Prevost,,18.09.88,USA
3089,,,Blake Heriot,,26.09.91,USA
3090,61.0,1:22.42,St. Augustine's University,3r1,Gainesville,06.04.2013
3091,,,Joshua Edmonds,,23.07.91,USA
3092,,,Burkheart Ellis Jr.,,16.09.92,BAR
3093,,,Taffawee Johnson,,10.03.88,JAM
3094,,,Jermaine Jones,,24.05.91,USA
3095,62.0,1:22.43,Texas Southern University,3,Houston,22.03.1985
3096,,,Renaldo Dawson,,30.06.63,USA
3097,,,Clyde Bishop,,29.05.62,USA
3098,,,Dennis Ketchum,,19.03.61,USA
3099,,,Nigel Gabriel,,,TTO
3100,62.0,1:22.43,Sports Track Club,2,Tempe,03.04.1993
3101,,,Tyrone Kemp,,04.04.69,USA
3102,,,Kevin Braunskill,,31.03.69,USA
3103,,,Dennis Mitchell,,20.02.66,USA
3104,,,Olapade Adeniken,,19.08.69,NGR
3105,62.0,1:22.43,Blinn College,2,Lafayette,25.03.1995
3106,,,,,,USA
3107,,,,,,USA
3108,,,,,,USA
3109,,,,,,USA
3110,62.0,1:22.43,Mississippi State Universi,5,Philadelphia,25.04.2009
3111,,,D'Angelo Cherry,,01.08.90,USA
3112,,,Dwight Mullings,,10.12.86,JAM
3113,,,Emanuel Mayers,,09.03.89,TTO
3114,,,Justin Christian,,19.02.89,USA
3115,62.0,1:22.43,Germany,1,Chorzów,02.05.2021
3116,,,Steven Müller,(21.47,15.09.90,GER
3117,,,Felix Straub,(20.79,14.05.97,GER
3118,,,Lucas Ansah-Peprah,(20.21,16.01.00,GER
3119,,,Owen Ansah,(19.96,28.11.00,GER
3120,62.0,1:22.44,Indiana University,1h3,Knoxville,14.04.1984
3121,,,,,,USA
3122,,,,,,USA
3123,,,,,,USA
3124,,,,,,USA
3125,62.0,1:22.44,Southern University,3rB,Philadelphia,26.04.1997
3126,,,Everett Campbell,,,USA
3127,,,Kevin Franklin,,28.09.74,USA
3128,,,Robert Earl Wilson,,19.06.77,USA
3129,,,Kevin Jefferson,,16.07.75,USA
3130,62.0,1:22.44,University of Texas,1,Des Moines,28.04.2001
3131,,,Jermaine Joseph,,25.07.80,CAN
3132,,,Caimin Douglas,,11.05.77,AHO
3133,,,Vitaliy Medvedev,,06.01.77,KAZ
3134,,,Aaron Egbele,,29.01.79,NGR
3135,62.0,1:22.44,Louisiana State University,3r2,Austin,31.03.2012
3136,,,Riker Hylton,,13.12.88,JAM
3137,,,Keyth Talley,,03.03.90,USA
3138,,,Ade Alleyne-Forte,,11.10.88,TTO
3139,,,Aaron Ernest,,08.11.93,USA
3140,62.0,1:22.45,Southern Illinois Universi,1,Knoxville,14.04.1984
3141,,,Tony Adams,,18.03.62,USA
3142,,,Mark Hill,,,USA
3143,,,Elvis Forde,,18.11.59,BAR
3144,,,Michael Franks,,23.09.63,USA
3145,62.0,1:22.45,Auburn University,2h3,Knoxville,14.04.1984
3146,,,Daron Council,,26.12.64,USA
3147,,,Forika McDougald,,12.09.62,USA
3148,,,Steve Griffiths,,30.06.64,JAM
3149,,,Calvin Brooks,,08.04.63,USA
3150,62.0,1:22.45,University of Illinois,2,Des Moines,26.04.1991
3151,,,Anthony Jones,,12.12.71,USA
3152,,,Earl Jenkins,,12.11.70,USA
3153,,,Cully Welter,,,USA
3154,,,Scott Turner,,26.02.72,USA
3155,62.0,1:22.45,Rice University,1h1,Des Moines,23.04.1993
3156,,,Kareem Streete-Thompson,,30.03.73,USA
3157,,,Chris Jones,,08.10.73,USA
3158,,,Gabriel Luke,,26.11.69,USA
3159,,,Bryan Bronson,,09.09.72,USA
3160,62.0,1:22.45,Mississippi State Universi,1,Starkville,23.03.2018
3161,,,Karson Kowalchuk,,30.12.98,CAN
3162,,,Stephan James,,13.06.93,GUY
3163,,,Juston Waters,,24.08.96,USA
3164,,,Brian Evans,,21.06.98,USA
3165,63.0,1:22.46,University of Texas El Pas,2,Austin,08.04.1983
3166,,,Karl Smith,,15.09.59,JAM
3167,,,Gary Roberson,,07.12.61,USA
3168,,,Ian Stapleton,,06.09.59,JAM
3169,,,Herkie Walls,,18.07.61,USA
3170,63.0,1:22.46,Bud Light Track Club,3,Tempe,06.04.1985
3171,,,Mel Lattany,,10.08.59,USA
3172,,,Larry Myricks,,10.03.56,USA
3173,,,Marty Krulee,,04.11.56,USA
3174,,,James Butler,,21.06.60,USA
3175,63.0,1:22.46,North Carolina State Unive,1,Athens,19.03.1988
3176,,,,,,USA
3177,,,,,,USA
3178,,,,,,USA
3179,,,,,,USA
3180,63.0,1:22.47,Mississippi State Universi,2,Baton Rouge,22.03.1986
3181,,,,,,USA
3182,,,,,,USA
3183,,,,,,USA
3184,,,,,,USA
3185,63.0,1:22.47,University of Missouri,1h1,Austin,08.04.1988
3186,,,Ajayi Agbebaku,,06.12.56,NGR
3187,,,Victor Edet,,24.02.66,NGR
3188,,,Henry Amike,,04.10.61,NGR
3189,,,Chidi Imoh,,27.08.63,NGR
3190,63.0,1:22.47,Blinn Junior College,4,Tempe,01.04.1995
3191,,,,,,USA
3192,,,,,,USA
3193,,,,,,USA
3194,,,,,,USA
3195,63.0,1:22.47,British All-Stars,2,Walnut,19.04.1998
3196,,,Mark Findlay,,20.03.78,GBR
3197,,,Darren Braithwaite,,20.01.69,GBR
3198,,,Anthony Jarrett,,13.08.68,GBR
3199,,,Julian Golding,,17.02.75,GBR
3200,64.0,1:22.48,University of Oklahoma,3,Austin,06.04.1984
3201,,,,,,USA
3202,,,,,,USA
3203,,,,,,USA
3204,,,,,,USA
3205,64.0,1:22.48,University of South Caroli,1rB,Gainesville,01.04.2017
3206,,,Ryan Bermudez,,,USA
3207,,,Matt Froschauer,,13.11.97,USA
3208,,,Jordan Griffin,,,USA
3209,,,DeVon Lewis,,95,USA
3210,64.0,1:22.48,Liaoning Province,6,Xi'an,23.09.2021
3211,,,Li Canghao,,02.01.98,CHN
3212,,,Chang Ji,,06.03.03,CHN
3213,,,Sui Songyang,,29.01.95,CHN
3214,,,Sun Qingchi,,22.02.00,CHN
3215,64.0,1:22.49,Morgan State University,1,Philadelphia,28.04.1984
3216,,,Michael Ramsby,,,USA
3217,,,Guy Goodwin,,02.12.60,USA
3218,,,Michael Lorett,,,USA
3219,,,Jack Pierce,,23.09.62,USA
3220,64.0,1:23.49,University of Georgia San,3r3,Austin,01.04.2023
3221,,,Bruce Chabot,,08.03.03,USA
3222,,,Dennis Phillips,,25.08.02,USA
3223,,,Trevion McCalla,,02.11.02,USA
3224,,,Michael Roth,,22.03.02,USA
