,0,1,2,3,4,5,6,7,8
253,25,59:30,Yonas Kifle,ERI,24.03.77,5,Udine,,14.10.2007
254,25,59:30,Geoffrey Mutai,KEN,07.10.81,1,Valencia,,22.11.2009
255,25,59:30,Philemon Limo,KEN,02.08.85,1,Praha,,02.04.2011
256,25,59:30,Zersenay Tadese,ERI,08.02.82,1,Porto,,18.09.2011
257,25,59:30,Lelisa Desisa Benti,ETH,14.01.90,1,New Delhi,,27.11.2011
258,25,59:30,Geoffrey Kamworor,KEN,28.11.92,2,New Delhi,,15.12.2013
259,25,59:30,Edwin Kipyego,KEN,16.11.90,3,København,,13.09.2015
260,25,59:30,Barselius Kipyego,KEN,23.07.93,2,Praha,,02.04.2016
261,25,59:30,Ismail Juma,TAN,03.08.91,3,Ústí nad Labem,,16.09.2017
262,25,59:30,Leonard Langat,KEN,07.08.90,1,Cardiff,,06.10.2019
263,26,59:31a,Patrick Ivuti,KEN,30.06.78,3,Lisboa,,26.03.2000
264,26,59:31,Geoffrey Kamworor,KEN,28.11.92,2,New Delhi,,27.11.2011
265,26,59:31,Viktor Kipchirchir,KEN,05.12.87,5,Den Haag,,11.03.2012
266,26,59:31,Gilbert Masai,KEN,20.05.81,4,København,,18.09.2016
267,26,59:31,Justus Kangogo,KEN,10.10.95,2,Roma-Ostia Lido,,12.03.2017
268,26,59:31,Kibiwott Kandie,KEN,20.06.96,1,Lille,,31.08.2019
269,26,59:31,Moses Koech,KEN,07.08.97,4,Roma-Ostia Lido,,06.03.2022
270,26,59:31,Patrick Mosin,KEN,06.06.00,1,Lille,,19.03.2023
271,27,59:32,Dieudonné Disi,RWA,24.04.78,6,Udine,,14.10.2007
272,27,59:32,Wilson Chebet,KEN,07.12.85,4,Ra's Al Khaymah,,20.02.2009
273,27,59:32,Robert Kipchumba,KEN,24.02.84,7,Rotterdam,,13.09.2009
274,27,59:32a,Martin Lel,KEN,29.10.78,1,Newcastle-South,Shields,20.09.2009
275,27,59:32,Philemon Limo,KEN,02.08.85,1,Roma-Ostia Lido,,26.02.2012
276,27,59:32,Mohamed Farah,GBR,23.03.83,1,Lisboa,,22.03.2015
277,27,59:32,Simon Cheprot,KEN,02.07.93,4,København,,13.09.2015
278,27,59:32,Bedan Karoki,KEN,21.08.90,5,København,,18.09.2016
279,27,59:32,Edwin Rotich,KEN,08.08.88,3,Valencia,,23.10.2016
280,27,59:32,Alex Kibet,KEN,10.11.90,2,Lille,,02.09.2017
281,27,59:32,Abadi Hadis,ETH,06.11.97,1,Zallaq,,15.03.2019
282,27,59:32,Shadrack Kimining,KEN,10.02.96,2,Cardiff,,06.10.2019
283,27,59:32,Andamlak Belihu,ETH,20.11.98,5,Gdynia,,17.10.2020
284,27,59:32,Huseyidin Mohamed,ETH,11.09.00,1,Poznan,,17.10.2021
285,27,59:32,Josphat Kemei,KEN,15.06.94,3,Napoli,,27.02.2022
286,27,59:32,Alfred Barkach,KEN,02.03.97,2,Lille,,19.03.2023
287,28,59:33,Marilson dos Santos,BRA,06.08.77,7,Udine,,14.10.2007
288,28,59:33,Wilson Chebet,KEN,07.12.85,3,Rotterdam,,14.09.2008
289,28,59:33,Wilson Kiprotich Kebenei,KEN,20.07.80,2,Valencia,,22.11.2009
290,28,59:33a,Haile Gebrselassie,ETH,18.04.73,1,Newcastle-South,Shields,19.09.2010
291,28,59:33,Micah Kogo,KEN,03.06.86,2,Lisboa,,22.03.2015
292,28,59:33,Mourad Maarofit,MAR,26.01.82,4,Valencia,,23.10.2016
293,28,59:33,Kibiwott Kandie,KEN,20.06.96,3,New Dehli,,20.10.2019
294,28,59:33,Felix Kibitok,KEN,09.06.91,1,Santa Pola,,23.01.2022
295,28,59:33,Jacob Kiplimo,UGA,14.11.00,1,Newcastle,,11.09.2022
296,29,59:34,Wilson Chebet,KEN,07.12.85,3,New Delhi,,09.11.2008
297,29,59:34,Bernard Kiprop Kipyego,KEN,16.07.86,1,Berlin,,05.04.2009
298,29,59:34,Sammy Kirop Kitwara,KEN,26.11.86,2,Abu Dhabi,,07.01.2010
299,29,59:34,Zersenay Tadese,ERI,08.02.82,1,Lisboa,,25.03.2012
300,29,59:34,Mule Wasihun,ETH,20.10.93,6,Ra's Al Khaymah,,08.02.2019
301,29,59:34,Leonard Barsoton,KEN,21.10.94,6,Gdynia,,17.10.2020
302,29,59:34,Amos Kurgat,KEN,07.03.92,3,Herzogenaurach,,12.09.2021
303,29,59:34,Edward Kibet,KEN,04.04.99,2,Santa Pola,,23.01.2022
304,30,59:35a,Robert Kipkoech Cheruiyo,KEN,26.09.78,2,Lisboa,,26.03.2006
305,30,59:35,Patrick Makau,KEN,02.03.85,1,Ra's Al Khaymah,,08.02.2008
306,30,59:35,Tsegay Kebede,ETH,15.01.87,2,Ra's Al Khaymah,,08.02.2008
307,30,59:35,Zersenay Tadese,ERI,08.02.82,1,Birmingham,,11.10.2009
308,30,59:35,Edwin Kiptoo,KEN,14.08.93,3,Den Haag,,08.03.2015
309,30,59:35,Richard Mengich,KEN,03.04.89,1,Göteborg,,21.05.2016
