,0,1,2,3,4,5,6,7,8
238,22,12.65,3.3,Kendra Harrison,USA,18.09.92,1,Des Moines,27.04.2019
239,22,12.65,2.4,Tia Jones,USA,08.09.00,5h1,Walnut,16.04.2022
240,24,12.66,2.3,Ginka Zagorcheva,BUL,12.04.58,1q2,Helsinki,12.08.1983
241,24,12.66,2.6,Yordanka Donkova,BUL,28.09.61,1,Sofia,16.06.1984
242,24,12.66,2.6,Yelena Politika,UKR,24.08.64,3,Tallinn,05.07.1988
243,24,12.66,4.7,Lynda Goode,USA,02.10.67,1,Villeneuve d'Ascq,06.07.1992
244,24,12.66,2.7,Nadezhda Bodrova,UKR,13.07.61,1,Kyiv,09.06.1996
245,24,12.66,3.0,Melissa Morrison,USA,09.07.71,1,Fort-de-France,01.05.1997
246,24,12.66,2.1,Kirsten Bolm,GER,04.03.75,2,München,08.08.2004
247,24,12.66,2.3,Nichole Denby,USA,10.10.82,1,Austin,09.04.2005
248,24,12.66,2.4,Kirsten Bolm,GER,04.03.75,2rB,Lausanne,05.07.2005
249,24,12.66,2.3,Jenny Adams,USA,08.07.78,2,Carson,21.05.2006
250,24,12.66,3.8,Candice Davis,USA,26.10.85,5,Eugene,06.07.2008
251,24,12.66,2.2,Tiffany Porter,GBR,13.11.87,1rA,Des Moines,30.04.2011
252,24,12.66,2.3,Kristina Castlin,USA,07.07.88,2h3,Des Moines,21.06.2013
253,24,12.66,3.1,Jessica Zelinka,CAN,03.09.81,4,Edmonton,29.06.2013
254,24,12.66,2.2,Loreal Smith,USA,12.10.85,1,Naimette-Xhovémon,10.07.2013
255,24,12.66,2.3,Sharika Nelvis,USA,10.05.90,1h1,Fayetteville,31.05.2014
256,24,12.66,2.6,Sharika Nelvis,USA,10.05.90,1,Greensboro,11.04.2015
257,24,12.66,2.6,Sharika Nelvis,USA,10.05.90,2rA,Nassau,16.04.2016
258,24,12.66,2.2,Sharika Nelvis,USA,10.05.90,2,Azusa,25.07.2021
259,24,12.66,2.6,Demisha Roswell,JAM,19.06.98,2r1,Lubbock,02.04.2022
260,26,12.67,2.4,Natalya Petrova,RUS,16.11.57,4,Helsinki,13.08.1983
261,26,12.67,3.6,Cornelia Oschkenat,GER,29.10.61,2,Dresden,27.07.1984
262,26,12.67,2.4,Natalya Grigoryeva,UKR,03.12.61,1s1,Moskva,23.06.1992
263,26,12.67,3.1,Brigita Bukovec,SLO,21.05.70,2,Oslo,05.07.1996
264,26,12.67A,2.7,Angie Vaughn,USA,04.11.76,2,Johannesburg,12.09.1998
265,26,12.67,2.2,Miesha McKelvy,USA,26.07.76,2,Eugene,27.06.1999
266,26,12.67,3.6,Glory Alozie,ESP,30.12.77,1,Salamanca,13.07.2004
267,26,12.67,2.4,Lacena Golding-Clarke,JAM,20.03.75,3rB,Lausanne,05.07.2005
268,26,12.67,2.4,Vonette Dixon,JAM,26.11.75,4rB,Lausanne,05.07.2005
269,26,12.67,2.7,Priscilla Lopes-Schli,CAN,26.08.82,2,Ad-Dawhah,14.05.2010
270,26,12.67,2.4,Danielle Carruthers,USA,22.12.79,1h1,Eugene,25.06.2011
271,26,12.67,2.6,Kellie Wells,USA,16.07.82,1h1,Clermont,09.06.2012
272,26,12.67,2.2,Jacquelyn Coward,USA,05.11.89,1r1,Montverde,08.06.2013
273,26,12.67,2.7,Virginia Crawford,USA,07.09.83,5s2,Des Moines,22.06.2013
274,26,12.67,3.2,Sharika Nelvis,USA,10.05.90,1,San Marcos,10.05.2014
275,26,12.67,3.2,Sharika Nelvis,USA,10.05.90,1,San Marcos,11.05.2014
276,26,12.67,2.7,Phylicia George,CAN,16.11.87,1r2,Baton Rouge,23.04.2016
277,26,12.67,2.9,Christina Clemons,USA,29.05.90,1r1,Austin,07.05.2016
278,26,12.67,3.6,Devynne Charlton,BAH,26.11.95,1,University Park,14.05.2017
279,26,12.67,2.7,Sally Pearson,AUS,19.09.86,1,Brisbane,04.02.2018
280,26,12.67,4.0,Karolina Koleczek,POL,15.01.93,1r2,Kuortane,22.06.2019
281,26,12.67,2.5,Cynthia Sember,GBR,05.08.94,1h1,Birmingham,05.08.2022
282,28,12.68,2.6,Lucyna Kalek,POL,09.01.56,1,Lublin,23.06.1984
283,28,12.68,2.4,Natalya Grigoryeva,UKR,03.12.61,2,Tallinn,21.06.1986
284,28,12.68,2.1,Aliuska López,CUB,29.08.69,1,Mar del Plata,21.03.1995
285,28,12.68,3.1,Anjanette Kirkland,USA,24.02.74,2,Walnut,18.04.1999
286,28,12.68,2.2,Virginia Crawford,USA,07.09.83,1,Walnut,15.04.2006
287,28,12.68,2.6,Virginia Crawford,USA,07.09.83,2h3,Eugene,27.06.2009
288,28,12.68,4.9,Kristina Castlin,USA,07.07.88,1r2,Austin,09.04.2011
289,28,12.68,2.1,Kendra Harrison,USA,18.09.92,1,Austin,29.03.2014
290,28,12.68,2.8,Kristina Castlin,USA,07.07.88,1,Sotteville-lès-Ro,14.06.2014
291,28,12.68A,4.1,Tenaya Jones,USA,22.03.89,2,"San José, CRC",08.08.2015
