,0,1,2,3,4,5
1547,,,Chizoba Okodogbe,(51.4),03.11.92,NGR
1548,,,Laura Roesler,(51.86),19.12.91,USA
1549,,,Phyllis Francis,(50.15),04.05.92,USA
1550,30.0,3:24.54,University of Southern Cal,2,Eugene,12.06.2021
1551,,,Bailey Lear,,17.03.01,USA
1552,,,Kaelin Roberts,,06.01.99,USA
1553,,,Nicole Yeargin,(2.80),11.08.97,GBR
1554,,,Kyra Constantine,(51.72),01.08.98,CAN
1555,31.0,3:24.55,"Ukraina, URS",1,Bryansk,19.07.1987
1556,,,Aelita Yurchenko,,01.01.65,UKR
1557,,,Inna Yevseyeva,,14.08.64,UKR
1558,,,Olga Bryzgina,,30.06.63,UKR
1559,,,Mariya Pinigina,,09.02.58,UKR
1560,31.0,3:24.55,Texas A&M University,4,Eugene,11.06.2022
1561,,,Tierra Robinson-Jones,,22.11.99,USA
1562,,,Jaevin Reed,,05.02.98,USA
1563,,,Jania Martin,(51.04),09.05.00,USA
1564,,,Laila Owens,(50.07),24.10.02,USA
1565,31.0,3:24.57,United States,1h3,Saint-Denis,30.08.2003
1566,,,Me'Lisa Barber,(51.8),04.10.80,USA
1567,,,Dee Dee Trotter,(51.1),08.12.82,USA
1568,,,Sanya Richards-Ross,(50.96),26.02.85,USA
1569,,,Jearl Miles-Clark,(50.69),04.09.66,USA
1570,31.0,3:24.57,Jamaica,2rA,Philadelphi,25.04.2009
1571,,,Nickeisha Wilson,(53.1),28.07.86,JAM
1572,,,Rosemarie Whyte,(50.4),08.09.86,JAM
1573,,,Novlene Williams-Mills,(50.22),26.04.82,JAM
1574,,,Shericka Williams,(50.88),17.09.85,JAM
1575,31.0,3:24.58,Russia,2,Bremen,24.06.2001
1576,,,Olga Maksimova,(52.5),09.08.76,RUS
1577,,,Natalya Khrushchelyova,(51.0),20.05.73,RUS
1578,,,Yuliya Pechonkina,(51.19),21.04.78,RUS
1579,,,Natalya Antyukh,(49.95),26.06.81,RUS
1580,31.0,3:24.58,One Goal Athletics,1r1,Gainesville,06.04.2013
1581,,,Moushami Robinson,,13.04.81,USA
1582,,,Novlene Williams-Mills,,26.04.82,JAM
1583,,,Dee Dee Trotter,,08.12.82,USA
1584,,,Natasha Hastings,,23.07.86,USA
1585,31.0,3:24.59,Louisiana State University,2,Des Moines,09.06.2012
1586,,,Latoya McDermott,(52.5),07.01.90,JAM
1587,,,Rebecca Alexander,(49.5),02.05.90,USA
1588,,,Cassandra Tate,(50.90),11.09.90,USA
1589,,,Jonique Day,(51.67),13.11.88,JAM
1590,31.0,3:24.60,United States - Red,1r1,Austin,26.03.2022
1591,,,Shamier Little,,20.03.95,USA
1592,,,Raevyn Rogers,,07.09.96,USA
1593,,,Dalilah Muhammad,(51.64),07.02.90,USA
1594,,,Athing Mu,(50.26),08.06.02,USA
1595,32.0,3:24.61,Russia,1,Paris,20.06.1999
1596,,,Yekaterina Kulikova,(51.9),07.11.68,RUS
1597,,,Natalya Nazarova,(50.8),22.05.79,RUS
1598,,,Tatyana Chebykina,(52.0),22.11.68,RUS
1599,,,Olga Kotlyarova,(49.9),12.04.76,RUS
1600,32.0,3:24.61,Poland,2,Firenze,19.06.2005
1601,,,Zuzanna Radecka,(52.0),02.04.75,POL
1602,,,Monika Bejnar,(51.2),10.03.81,POL
1603,,,Grazyna Prokopek,(50.90),20.04.77,POL
1604,,,Anna Jesien,(50.50),10.12.78,POL
1605,32.0,3:24.62,Russia,2,Portsmouth,05.06.1993
1606,,,Yelena Golesheva,,12.07.66,RUS
1607,,,Yelena Ruzina,,23.07.64,RUS
1608,,,Irina Radeyeva,,15.09.68,RUS
1609,,,Tatyana Alekseyeva,,07.10.63,RUS
1610,32.0,3:24.63,United States,1,Brisbane,07.09.2001
1611,,,Jearl Miles-Clark,(51.6),04.09.66,USA
1612,,,Monique Hennagan,(50.5),26.05.76,USA
1613,,,Michelle Collins,(51.3),12.02.71,USA
1614,,,Suziann Reid,(51.2),14.01.77,USA
1615,32.0,3:24.65,Poland,3,Stuttgart,31.08.1986
1616,,,Ewa Kasprzyk,(52.2),07.09.57,POL
1617,,,Marzena Wojdecka,(51.1),03.03.63,POL
1618,,,Elzbieta Kapusta,(51.0),21.11.60,POL
1619,,,Genowefa Blaszak,(50.4),22.08.57,POL
1620,32.0,3:24.65,"Ukraina, URS",1,Kyiv,13.07.1991
1621,,,Lyudmila Dzhigalova,,22.01.62,UKR
1622,,,Olga Bryzgina,,30.06.63,UKR
1623,,,Inna Yevseyeva,,14.08.64,UKR
1624,,,Aelita Yurchenko,,01.01.65,UKR
1625,32.0,3:24.67,Russia,2h1,Stuttgart,21.08.1993
1626,,,Yelena Golesheva,(51.1),12.07.66,RUS
1627,,,Yelena Ruzina,(50.8),23.07.64,RUS
1628,,,Vera Sychugova,(51.82),13.10.63,RUS
1629,,,Tatyana Alekseyeva,(50.98),07.10.63,RUS
1630,32.0,3:24.69,Russia,1,Villeneuve,25.06.1995
1631,,,Yelena Andreyeva,,09.05.69,RUS
1632,,,Tatyana Chebykina,,22.11.68,RUS
1633,,,Yulia Sotnikova,(50.83),18.11.70,RUS
1634,,,Olga Nazarova II,(50.86),01.06.65,RUS
1635,32.0,3:24.7,Soviet Union,1,Sittard,01.07.1979
1636,,,Nina Zyuskova,,15.05.52,UKR
1637,,,Tatyana Prorochenko,,15.03.52,UKR
1638,,,Mariya Pinigina,,09.02.58,UKR
1639,,,Irina Nazarova,,31.07.57,RUS
1640,32.0,3:24.70,"Leningrad, URS",2,Kyiv,17.07.1986
1641,,,Olga Nazarova,,28.02.62,RUS
1642,,,Marina Stepanova,,01.05.50,RUS
1643,,,Margarita Ponomaryova,,19.06.63,RUS
1644,,,Larisa Lesnykh,,29.06.64,RUS
1645,32.0,3:24.70,Germany,1s1,Athínai,09.08.1997
1646,,,Anke Feller,(52.7),26.09.71,GER
1647,,,Uta Rohländer-Fromm,(50.0),30.06.69,GER
1648,,,Anja Rücker,(51.76),20.12.72,GER
1649,,,Grit Breuer,(50.29),16.02.72,GER
1650,32.0,3:24.70,United States - Red,1r1,Philadelphi,28.04.2007
1651,,,Mary Wineberg,(51.1),03.01.80,USA
1652,,,Allyson Felix,(50.2),18.11.85,USA
1653,,,Moushami Robinson,(52.0),13.04.81,USA
1654,,,Debbie Dunn,(51.4),26.03.78,USA
1655,33.0,3:24.71,Nigeria,2,Glasgow,02.08.2014
1656,,,Patience Okon George,(51.7e),25.11.91,NGR
1657,,,Regina George,(50.8e),17.02.91,NGR
1658,,,Ada Benjamin,(51.06),18.05.94,NGR
1659,,,Folashade Abugan,(51.07),28.12.90,NGR
1660,33.0,3:24.72,Jamaica,1h2,Berlin,22.08.2009
1661,,,Kaliese Spencer,(51.8),06.04.87,JAM
1662,,,Shereefa Lloyd,(50.7),02.09.82,JAM
1663,,,Rosemarie Whyte,(51.77),08.09.86,JAM
1664,,,Novlene Williams-Mills,(50.36),26.04.82,JAM
1665,33.0,3:24.72,University of Oregon,1,Philadelphi,29.04.2017
1666,,,Elexis Guster,(52.0),07.07.94,USA
1667,,,Raevyn Rogers,(50.5),07.09.96,USA
1668,,,Makenzie Dunmore,(51.18),07.10.97,USA
1669,,,Deajah Stevens,(51.03),19.05.95,USA
1670,33.0,3:24.73,"Moskva, URS",3,Kyiv,17.07.1986
1671,,,Yelena Golesheva,,12.07.66,RUS
1672,,,Lyubov Tsyoma,,19.05.63,RUS
1673,,,Olga Nazarova II,,01.06.65,RUS
1674,,,Lyudmila Belova,,23.11.58,RUS
1675,33.0,3:24.74,"Russia, URS",4,Kyiv,17.07.1986
1676,,,Yelena Goncharova,,21.03.63,RUS
1677,,,Marina Kharlamova,,24.05.62,RUS
1678,,,Vera Chuvashova,,07.10.59,RUS
1679,,,Nadezhda Zabolotnyeva,,05.08.61,KAZ
1680,33.0,3:24.74,Great Britain & N.I.,2h1,London,12.08.2017
1681,,,Zoey Clark,(51.5),25.10.94,GBR
1682,,,Laviai Nielsen,(50.4),13.03.96,GBR
1683,,,Perri Shakes-Drayton,(52.10),21.12.88,GBR
1684,,,Emily Diamond,(50.71),11.06.91,GBR
1685,33.0,3:24.75,Soviet Union,2,Gateshead,06.08.1989
1686,,,Lyudmila Dzhigalova,,22.01.62,UKR
1687,,,Yelena Ruzina,,23.07.64,RUS
1688,,,Yelena Golesheva,,12.07.66,RUS
1689,,,Marina Shmonina,,09.02.65,UZB
1690,33.0,3:24.76,Jamaica,1,Uniondale,22.07.1998
1691,,,Charmaine Howell,(53.1),13.03.75,JAM
1692,,,Sandie Richards,(50.4),06.11.68,JAM
1693,,,Tracy Barnes,(50.4),28.06.75,JAM
1694,,,Deon Hemmings,(50.9),09.10.68,JAM
1695,33.0,3:24.76,Great Britain & N.I.,4,London,11.08.2012
1696,,,Shana Cox,(52.8),22.01.85,GBR
1697,,,Lee McConnell,(51.1),09.10.78,GBR
1698,,,Perri Shakes-Drayton,(50.28),21.12.88,GBR
1699,,,Christine Ohuruogu,(50.65),17.05.84,GBR
1700,34.0,3:24.77,Germany,4h1,Tokyo,05.08.2021
1701,,,Corinna Schwab,(51.1),05.04.99,GER
1702,,,Carolina Krafzik,(50.8),27.03.95,GER
1703,,,Laura Müller,(50.96),11.12.95,GER
1704,,,Ruth Sophia Spelmeyer-Preu,(51.84),19.09.90,GER
1705,34.0,3:24.78,Great Britain & N.I.,3,Split,01.09.1990
1706,,,Sally Gunnell,(52.1),29.07.66,GBR
1707,,,Jennifer Stoute,(50.7),16.04.65,GBR
1708,,,Patricia Beckford,(51.9),06.08.65,GBR
1709,,,Linda Staines,(50.1),26.12.63,GBR
1710,34.0,3:24.80,Germany,1h2,Sevilla,28.08.1999
1711,,,Anke Feller,(51.9),26.09.71,GER
1712,,,Uta Rohländer-Fromm,(51.3),30.06.69,GER
1713,,,Anja Knippel,(50.37),19.08.74,GER
1714,,,Anja Rücker,(51.20),20.12.72,GER
1715,34.0,3:24.81,United States,2,Uniondale,22.07.1998
1716,,,Toya Brown,(52.7),23.09.75,USA
1717,,,Rochelle Stevens,(51.2),08.09.66,USA
1718,,,Monique Hennagan,(50.2),26.05.76,USA
1719,,,Kim Graham,(50.7),26.03.71,USA
1720,34.0,3:24.81,Great Britain & N.I.,2h2,Rio de Jane,19.08.2016
1721,,,Emily Diamond,(51.7),11.06.91,GBR
1722,,,Anyika Onuora,(50.3),28.10.84,GBR
1723,,,Kelly Massey,(51.43),11.01.85,GBR
1724,,,Christine Ohuruogu,(51.34),17.05.84,GBR
1725,34.0,3:24.81,Poland,1rA,Bydgoszcz,11.08.2019
1726,,,Iga Baumgart-Witan,(51.7),11.04.89,POL
1727,,,Anna Kielbasinska,(51.7),26.06.90,POL
1728,,,Malgorzata Holub-Kowalik,(50.81),30.10.92,POL
1729,,,Justyna Szulc,(50.60),17.08.82,POL
1730,34.0,3:24.82,Hurdle Mechanics,1rA,Austin,01.04.2023
1731,,,Dalilah Muhammad,,07.02.90,USA
1732,,,Alexis Holmes,,28.01.00,USA
1733,,,Brittany Brown,,18.04.95,USA
1734,,,Anna Cockrell,,28.08.97,USA
1735,34.0,3:24.83,Jamaica,5,Sevilla,29.08.1999
1736,,,Beverley Grant,(53.6),25.09.70,JAM
1737,,,Lorraine Fenton,(49.6),08.09.73,JAM
1738,,,Claudine Williams,(51.07),08.01.76,JAM
1739,,,Deon Hemmings,(50.54),09.10.68,JAM
1740,34.0,3:24.84,Russia,4,Beijing,30.08.2015
1741,,,Nadezhda Kotlyarova,(51.8),12.06.89,RUS
1742,,,Kseniya Zadorina,(51.2),02.03.87,RUS
1743,,,Kseniya Ryzhova,(51.12),19.04.87,RUS
1744,,,Kseniya Aksyonova,(50.82),14.01.88,RUS
1745,35.0,3:24.85,German Democratic Republic,1,Split,02.05.1976
1746,,,Brigitte Rohde,,08.10.54,GDR
1747,,,Rita Kühne,,05.01.47,GDR
1748,,,Ellen Streidt,,27.07.52,GDR
1749,,,Christina Lathan,,28.02.58,GDR
1750,35.0,3:24.85,Soviet Union,2,Zagreb,16.08.1981
1751,,,Natalya Alyoshina,,05.04.56,RUS
1752,,,Tatyana Litvinova,,20.11.56,RUS
1753,,,Irina Baskakova,,25.08.56,RUS
1754,,,Irina Nazarova,,31.07.57,RUS
1755,35.0,3:24.86,Soviet Union,2,Cottbus,26.06.1982
1756,,,Irina Olkhovnikova,,04.06.59,UKR
1757,,,Lyudmila Belova,,23.11.58,RUS
1758,,,Yelena Didilenko,,20.04.61,RUS
1759,,,Irina Baskakova,,25.08.56,RUS
1760,35.0,3:24.86,Russia,3h2,Atlanta,02.08.1996
1761,,,Tatyana Chebykina,(51.73),22.11.68,RUS
1762,,,Olga Kotlyarova,(50.63),12.04.76,RUS
1763,,,Yekaterina Kulikova,(51.50),07.11.68,RUS
1764,,,Svetlana Goncharenko,(51.00),26.05.71,RUS
1765,35.0,3:24.86,France,3h2,Beijing,29.08.2015
1766,,,Estelle Perrossier,(52.5),12.01.90,FRA
1767,,,Marie Gayot,(50.6),18.12.89,FRA
1768,,,Agnès Raharolahy,(52.02),07.11.92,FRA
1769,,,Floria Guei,(49.85),02.05.90,FRA
1770,35.0,3:24.87,Jamaica,2h1,Edmonton,11.08.2001
1771,,,Michelle Burgher,(52.5),12.03.77,JAM
1772,,,Catherine Scott,(50.5),27.08.73,JAM
1773,,,Deon Hemmings,(51.49),09.10.68,JAM
1774,,,Sandie Richards,(50.42),06.11.68,JAM
1775,35.0,3:24.87,Jamaica,2,Brisbane,07.09.2001
1776,,,Sandie Richards,,06.11.68,JAM
1777,,,Catherine Scott,,27.08.73,JAM
1778,,,Debbie-Ann Parris,,24.03.73,JAM
1779,,,Lorraine Fenton,,08.09.73,JAM
1780,35.0,3:24.89,German Democratic Republic,1,Los Angeles,26.06.1983
1781,,,Kerstin Walther,,15.04.61,GDR
1782,,,Undine Bremer,,30.06.61,GDR
1783,,,Dagmar Neubauer,,03.06.62,GER
1784,,,Sabine Busch,,21.11.62,GER
1785,35.0,3:24.89,USOF - West,1,Durham,26.07.1987
1786,,,Gervaise McCraw,(52.6),10.12.64,USA
1787,,,Janeene Vickers,(52.4),03.10.68,USA
1788,,,Valerie Brisco,(49.8),06.07.60,USA
1789,,,Denean Hill,(50.1),05.10.64,USA
1790,35.0,3:24.9,German Democratic Republic,1,Sofia,01.07.1979
1791,,,Gabriele Kotte,,12.12.58,GDR
1792,,,Barbara Krug,,06.05.56,GDR
1793,,,Ellen Streidt,,27.07.52,GDR
1794,,,Brigitte Rohde,,08.10.54,GDR
1795,36.0,3:24.91,Cuba,2,La Habana,11.08.1991
1796,,,Daisy Julia Duporty,,09.02.71,CUB
1797,,,Odalmis Limonta,,13.01.72,CUB
1798,,,Nancy McLeon,,01.05.71,CUB
1799,,,Ana Fidelia Quirot,(48.9),23.03.63,CUB
1800,36.0,3:24.92,United States,1h1,Tokyo,31.08.1991
1801,,,Rochelle Stevens,(51.1),08.09.66,USA
1802,,,Diane Dixon,(51.2),23.09.64,USA
1803,,,Natasha Kaiser-Brown,(51.0),14.05.67,USA
1804,,,Lillie Leatherwood,(51.8),06.07.64,USA
1805,36.0,3:24.92,Russia,3,Edmonton,12.08.2001
1806,,,Irina Rosikhina,(52.6),11.05.75,RUS
1807,,,Yuliya Pechonkina,(50.6),21.04.78,RUS
1808,,,Anastasiya Kapachinskaya,(51.11),21.11.79,RUS
1809,,,Oleysa Zykina,(50.56),07.10.80,RUS
1810,36.0,3:24.92,Jamaica,2h1,Athínai,27.08.2004
1811,,,Ronetta Smith,(52.3),02.05.80,JAM
1812,,,Michelle Burgher,(50.8),12.03.77,JAM
1813,,,Nadia Davy,(51.09),24.12.80,JAM
1814,,,Sandie Richards,(50.74),06.11.68,JAM
1815,36.0,3:24.94,Federal Republic of German,5,Roma,06.09.1987
1816,,,Ute Thimm,(50.85),10.07.58,FRG
1817,,,Helga Arendt,(52.65),24.04.64,GER
1818,,,Gudrun Abt,(50.86),03.08.62,GER
1819,,,Gisela Kinzel,(50.58),17.05.61,FRG
1820,36.0,3:24.94,Canada,3h2,Rio de Jane,19.08.2016
1821,,,Carline Muir,(51.3),01.10.87,CAN
1822,,,Alicia Brown,(50.8),21.01.90,CAN
1823,,,Noelle Montcalm,(51.94),03.04.88,CAN
1824,,,Sage Watson,(50.75),20.06.94,CAN
1825,36.0,3:24.95,Jamaica,2h2,Nassau,24.05.2014
1826,,,Christine Day,(51.8),23.08.86,JAM
1827,,,Anastasia Le-Roy,(51.1),11.09.87,JAM
1828,,,Shericka Jackson,(50.9),16.07.94,JAM
1829,,,Kaliese Spencer,(51.2),06.04.87,JAM
1830,36.0,3:24.97,Soviet Union,1,Edmonton,09.07.1983
1831,,,Larisa Krylova,,18.10.55,RUS
1832,,,Lyudmila Borisova,,30.07.59,RUS
1833,,,Yelena Didilenko,,20.04.61,RUS
1834,,,Mariya Pinigina,,09.02.58,UKR
1835,36.0,3:24.98,Russia,1rB,Cheboksary,21.06.2015
1836,,,Alena Mamina,(51.8),30.05.90,RUS
1837,,,Kseniya Zadorina,(51.2),02.03.87,RUS
1838,,,Kseniya Ryzhova,(50.79),19.04.87,RUS
1839,,,Mariya Mikhailyuk,(51.10),29.01.91,RUS
1840,36.0,3:24.99,Great Britain & N.I.,2h2,Ad-Dawhah,05.10.2019
1841,,,Zoey Clark,(52.0),25.10.94,GBR
1842,,,Jodie Williams,(51.0),28.09.93,GBR
1843,,,Jessica Turner,(51.6),08.08.95,GBR
1844,,,Laviai Nielsen,(50.4),13.03.96,GBR
1845,37.0,3:25.0,Soviet Union,1,Paris,10.07.1976
1846,,,Ingrida Barkane,,18.01.48,LAT
1847,,,Lyudmila Aksyenova,,23.04.47,UKR
1848,,,Natalya Sokolova,,06.10.49,RUS
1849,,,Nadezhda Ilyina,,24.01.49,RUS
1850,37.0,3:25.00,Russia,2,Sankt Peter,29.07.1994
1851,,,Yelena Andreyeva,,09.05.69,RUS
1852,,,Yelena Golesheva,,12.07.66,RUS
1853,,,Yelena Ruzina,,23.07.64,RUS
1854,,,Tatyana Zakharova,,18.04.69,RUS
1855,37.0,3:25.00,,2,London,13.08.2017
1856,,,Zoey Clark,(51.5),25.10.94,GBR
1857,,,Laviai Nielsen,(51.0),13.03.96,GBR
1858,,,Eilidh Doyle,(51.56),20.02.87,GBR
1859,,,Emily Diamond,(50.96),11.06.91,GBR
1860,37.0,3:25.01,University of California L,3,Eugene,12.06.2021
1861,,,Meleni Rodney,,27.06.98,GRN
1862,,,Makenzy Pierre-Webster,,08.04.01,CAN
1863,,,Kate Jendrezak,(52.80),29.07.02,USA
1864,,,Shae Anderson,(49.99),07.04.99,USA
1865,37.0,3:25.02,United States,1,Durham,27.06.1982
1866,,,Rosalyn Bryant,,07.01.56,USA
1867,,,LaShon Nedd,,08.06.63,USA
1868,,,Diane Dixon,,23.09.64,USA
1869,,,Denean Hill,,05.10.64,USA
1870,37.0,3:25.02,Russia,4,Zürich,17.08.2014
1871,,,Alena Mamina,(51.5e),30.05.90,RUS
1872,,,Tatyana Veshkurova,(51.2e),23.09.81,RUS
1873,,,Tatyana Firova,(50.85),10.10.82,RUS
1874,,,Yekaterina Renzhina,(51.43),18.10.94,RUS
1875,37.0,3:25.04,MVP Track Club,1rA,Walnut,20.04.2008
1876,,,Sherone Simpson,(51.0),12.08.84,JAM
1877,,,Shericka Williams,(50.8),17.09.85,JAM
1878,,,Kaliese Spencer,(52.1),06.04.87,JAM
1879,,,Melaine Walker,(51.1),01.01.83,JAM
1880,37.0,3:25.05,Poland,3h1,Athínai,27.08.2004
1881,,,Zuzanna Radecka,(52.3),02.04.75,POL
1882,,,Monika Bejnar,(50.8),10.03.81,POL
1883,,,Malgorzata Pskit,(51.02),25.05.76,POL
1884,,,Grazyna Prokopek,(50.96),20.04.77,POL
1885,37.0,3:25.05,Great Britain & N.I.,2h2,London,10.08.2012
1886,,,Shana Cox,(51.7),22.01.85,GBR
1887,,,Lee McConnell,(51.2),09.10.78,GBR
1888,,,Eilidh Doyle,(51.54),20.02.87,GBR
1889,,,Christine Ohuruogu,(50.61),17.05.84,GBR
1890,37.0,3:25.05,University of Texas,1rB,Philadelphi,26.04.2014
1891,,,Briana Nelson,(52.1),18.07.92,USA
1892,,,Courtney Okolo,(49.7),15.03.94,USA
1893,,,Kendall Baisden,(52.57),05.03.95,USA
1894,,,Ashley Spencer,(50.67),06.06.93,USA
1895,37.0,3:25.05,Great Britain & N.I.,1,Amsterdam,10.07.2016
1896,,,Emily Diamond,(51.8e),11.06.91,GBR
1897,,,Anyika Onuora,(50.7e),28.10.84,GBR
1898,,,Eilidh Doyle,(50.99),20.02.87,GBR
1899,,,Seren Bundy-Davies,(51.42),30.12.94,GBR
1900,38.0,3:25.07,Ukraina,1,Helsinki,01.07.2012
1901,,,Yuliya Olishevska,(52.6),02.02.89,UKR
1902,,,Olha Zemlyak,(50.4),16.01.90,UKR
1903,,,Natalya Pyhyda,(50.52),30.01.81,UKR
1904,,,Alina Lohvynenko,(51.49),18.07.90,UKR
1905,38.0,3:25.07,France,5h1,Tokyo,05.08.2021
1906,,,Sokhna Lacoste,(51.1),25.08.00,FRA
1907,,,Amandine Brossier,(50.6),15.08.95,FRA
1908,,,Brigitte Ntíamoah,(52.18),05.03.94,FRA
1909,,,Floria Guei,(51.05),02.05.90,FRA
1910,38.0,3:25.08,Germany,2h2,Berlin,22.08.2009
1911,,,Fabienne Kohlmann,(52.4),06.11.89,GER
1912,,,Sorina Nwachukwu,(50.6),21.08.87,GER
1913,,,Esther Cremer,(51.86),29.03.88,GER
1914,,,Claudia Hoffman,(50.25),10.12.82,GER
1915,38.0,3:25.10,United States,1h3,Sevilla,28.08.1999
1916,,,Suziann Reid,(51.7),14.01.77,USA
1917,,,Maicel Malone,(50.7),12.06.69,USA
1918,,,Andrea Anderson,(51.69),17.09.77,USA
1919,,,Michelle Collins,(51.00),12.02.71,USA
1920,38.0,3:25.10,Germany,1,München,11.08.2002
1921,,,Florence Ekpo-Umoh,(51.8),27.12.77,GER
1922,,,Birgit Rockmeier,(51.4),29.11.73,GER
1923,,,Claudia Marx,(51.16),16.09.78,GER
1924,,,Grit Breuer,(50.22),16.02.72,GER
1925,38.0,3:25.11,Czech Republic,2s1,Athínai,09.08.1997
1926,,,Nadezhda Kostovalová,(52.0),10.09.71,CZE
1927,,,Ludmila Formanová,(51.61),02.01.74,CZE
1928,,,Hana Benesová,(50.7),19.04.75,CZE
1929,,,Helena Fuchsová,(50.82),03.06.65,CZE
1930,38.0,3:25.12,Federal Republic of German,4,Split,01.09.1990
1931,,,Karin Janke,,14.10.63,GER
1932,,,Andrea Thomas,,09.04.63,GER
1933,,,Helga Arendt,,24.04.64,GER
1934,,,Silke Knoll,(49.9),21.02.67,GER
1935,38.0,3:25.12,Great Britain & N.I.,4,Athínai,28.08.2004
1936,,,Donna Fraser,(51.8),07.11.72,GBR
1937,,,Catherine Murphy,(52.5),21.09.75,GBR
1938,,,Christine Ohuruogu,(50.53),17.05.84,GBR
1939,,,Lee McConnell,(50.31),09.10.78,GBR
1940,38.0,3:25.12,Russia,1,Göteborg,13.08.2006
1941,,,Svetlana Pospelova,(51.2),24.12.79,RUS
1942,,,Natalya Ivanova,(51.5),25.06.81,RUS
1943,,,Olga Zaytseva,(51.86),10.11.84,RUS
1944,,,Tatyana Veshkurova,(50.57),23.09.81,RUS
1945,39.0,3:25.13,Jamaica,1h1,London,10.08.2012
1946,,,Christine Day,(50.6),23.08.86,JAM
1947,,,Shereefa Lloyd,(52.7),02.09.82,JAM
1948,,,Shericka Williams,(51.07),17.09.85,JAM
1949,,,Rosemarie Whyte,(50.78),08.09.86,JAM
1950,39.0,3:25.14,"Russia, URS",2,Kyiv,13.07.1991
1951,,,Tatyana Alekseyeva,,07.10.63,RUS
1952,,,Lilia Nurutdinova,,15.12.63,RUS
1953,,,Yelena Ruzina,,23.07.64,RUS
1954,,,Galina Moskvina,,30.10.68,RUS
1955,39.0,3:25.14,Belarus,2h1,Osaka,01.09.2007
1956,,,Yulianna Yuschanka,(51.5),14.08.84,BLR
1957,,,Irina Khlyustova,(51.1),25.08.78,BLR
1958,,,Anna Kozak,(51.52),22.06.74,BLR
1959,,,Sviatlana Usovich,(51.08),14.10.80,BLR
1960,39.0,3:25.15,United States,2,München,10.09.1972
1961,,,Mable Fergerson,(51.8),18.01.55,USA
1962,,,Madeline Jackson,(51.9),11.01.48,USA
1963,,,Cheryl Toussaint,(51.3),16.12.52,USA
1964,,,Kathy Hammond,(50.2),02.11.51,USA
1965,39.0,3:25.15,United States,2h1,Montréal,30.07.1976
1966,,,Debra Sapenter,,22.02.52,USA
1967,,,Sheila Ingram,,23.03.57,USA
1968,,,Pamela Jiles,,10.07.55,USA
1969,,,Rosalyn Bryant,,07.01.56,USA
1970,39.0,3:25.15,Russia,3,Johannesbur,11.09.1998
1971,,,Natalya Khrushchelyova,(53.59),20.05.73,RUS
1972,,,Svetlana Goncharenko,(50.84),26.05.71,RUS
1973,,,Yekaterina Bakhvalova,(50.58),29.10.72,RUS
1974,,,Olga Kotlyarova,(50.14),12.04.76,RUS
1975,39.0,3:25.16,Soviet Union,1,Verona,01.06.1984
1976,,,Mariya Pinigina,,09.02.58,UKR
1977,,,Irina Baskakova,,25.08.56,RUS
1978,,,Olga Bryzgina,,30.06.63,UKR
1979,,,Irina Nazarova,,31.07.57,RUS
1980,39.0,3:25.16,France,5,Split,01.09.1990
1981,,,Fabienne Ficher,,25.04.66,FRA
1982,,,Viviane Dorsile,,01.06.67,FRA
1983,,,Evelyn Élien,,24.03.64,FRA
1984,,,Marie-José Pérec,(49.69),09.05.68,FRA
1985,39.0,3:25.16,Great Britain & N.I.,3,Berlin,23.08.2009
1986,,,Lee McConnell,(52.08),09.10.78,GBR
1987,,,Christine Ohuruogu,(50.65),17.05.84,GBR
1988,,,Vicky Barr,(52.12),14.04.82,GBR
1989,,,Nicola Sanders,(50.31),23.06.82,GBR
1990,39.0,3:25.16,Italy,4h2,Rio de Jane,19.08.2016
1991,,,Maria Benedicta Chigbolu,(52.1),27.07.89,ITA
1992,,,Maria Enrica Spacca,(51.3),20.03.86,ITA
1993,,,Ayomide Folorunso,(51.44),17.10.96,ITA
1994,,,Libania Grenot,(50.18),12.07.83,ITA
1995,40.0,3:25.18,Sverdlovskiy region,1,Tula,15.06.2006
1996,,,Svetlana Pospelova,,24.12.79,RUS
1997,,,Olga Kotlyarova,,12.04.76,RUS
1998,,,Tatyana Veshkurova,,23.09.81,RUS
1999,,,Yuliya Mulyukova,,01.12.85,RUS
2000,40.0,3:25.18,United States,1h1,Moskva,16.08.2013
2001,,,Ahlivia Spencer,(51.7),05.05.92,USA
2002,,,Jessica Beard,(50.0),08.01.89,USA
2003,,,Joanna Atkins,(51.89),31.01.89,USA
2004,,,Francena McCorory,(51.63),20.10.88,USA
2005,40.0,3:25.18,Canada,4,Eugene,24.07.2022
2006,,,Natassha McDonald,(50.92),27.01.97,CAN
2007,,,Aiyanna-Brigitte Stiverne,(50.71),20.02.95,CAN
2008,,,Zoe Sherar,(52.98),07.11.99,CAN
2009,,,Kyra Constantine,(50.57),01.08.98,CAN
2010,40.0,3:25.20,Great Britain & N.I.,2h2,Barcelona,07.08.1992
2011,,,Sandra Douglas,(52.50),22.04.67,GBR
2012,,,Phylis Smith,(50.82),29.09.65,GBR
2013,,,Jennifer Stoute,(50.78),16.04.65,GBR
2014,,,Sally Gunnell,(51.10),29.07.66,GBR
2015,40.0,3:25.20,Canada,4,Barcelona,08.08.1992
2016,,,Rosey Edeh,,13.08.66,CAN
2017,,,Charmaine Crooks,,08.08.62,CAN
2018,,,Camille Noel,,14.04.74,CAN
2019,,,Jillian Richardson,,10.03.65,CAN
