Jahr,Note,Bundesland,Anzahl,Anteil in Prozent
2015,1.0,RP,178,1.0489716541929401
2015,1.1,RP,137,0.8073545877777123
2015,1.2,RP,195,1.1491543402675466
2015,1.3,RP,232,1.3671990099593376
2015,1.4,RP,287,1.6913194649065943
2015,1.5,RP,359,2.1156226059284577
2015,1.6,RP,420,2.4751016559608696
2015,1.7,RP,481,2.834580705993282
2015,1.8,RP,562,3.3119217396428784
2015,1.9,RP,616,3.630149095409276
2015,2.0,RP,649,3.82462136837763
2015,2.1,RP,748,4.408038187282692
2015,2.2,RP,751,4.425717484825269
2015,2.3,RP,795,4.685013848783075
2015,2.4,RP,816,4.808768931581119
2015,2.5,RP,914,5.386292651305322
2015,2.6,RP,960,5.657375213624845
2015,2.7,RP,986,5.8105957923271845
2015,2.8,RP,1030,6.069892156284991
2015,2.9,RP,963,5.675054511167423
2015,3.0,RP,1011,5.957923271848665
2015,3.1,RP,942,5.551299428369379
2015,3.2,RP,876,5.1623548824326715
2015,3.3,RP,677,3.9896281454416878
2015,3.4,RP,594,3.500500913430373
2015,3.5,RP,433,2.55171194531204
2015,3.6,RP,215,1.267016323884731
2015,3.7,RP,99,0.5834168189050621
2015,3.8,RP,34,0.20036537214921327
2015,3.9,RP,2,0.011786198361718427
2015,4.0,RP,7,0.041251694266014494
2015,1.0,SH,112,0.8783624813740099
2015,1.1,SH,91,0.7136695161163831
2015,1.2,SH,132,1.0352129244765116
2015,1.3,SH,146,1.1450082346482628
2015,1.4,SH,202,1.5841894753352679
2015,1.5,SH,267,2.0939534154183987
2015,1.6,SH,285,2.23511881421065
2015,1.7,SH,361,2.8311504980001567
2015,1.8,SH,414,3.2468041722217866
2015,1.9,SH,454,3.56050505842679
2015,2.0,SH,529,4.148694220061172
2015,2.1,SH,536,4.203591875147048
2015,2.2,SH,589,4.619245549368677
2015,2.3,SH,647,5.074111834365932
2015,2.4,SH,705,5.528978119363187
2015,2.5,SH,700,5.489765508587562
2015,2.6,SH,719,5.638773429534939
2015,2.7,SH,777,6.093639714532194
2015,2.8,SH,796,6.24264763547957
2015,2.9,SH,795,6.2348051133244455
2015,3.0,SH,774,6.070112148066818
2015,3.1,SH,677,5.309387499019684
2015,3.2,SH,671,5.262332366088934
2015,3.3,SH,487,3.819308289545918
2015,3.4,SH,397,3.11348129558466
2015,3.5,SH,261,2.046898282487648
2015,3.6,SH,136,1.066583013097012
2015,3.7,SH,64,0.5019214179280056
2015,3.8,SH,21,0.16469296525762686
2015,3.9,SH,1,0.007842522155125087
2015,4.0,SH,5,0.03921261077562544
2015,1.0,SL,70,1.8064516129032258
2015,1.1,SL,42,1.0838709677419356
2015,1.2,SL,56,1.4451612903225806
2015,1.3,SL,62,1.6
2015,1.4,SL,63,1.6258064516129032
2015,1.5,SL,100,2.5806451612903225
2015,1.6,SL,115,2.967741935483871
2015,1.7,SL,149,3.8451612903225807
2015,1.8,SL,170,4.387096774193548
2015,1.9,SL,167,4.309677419354839
2015,2.0,SL,155,4.0
2015,2.1,SL,199,5.135483870967742
2015,2.2,SL,203,5.2387096774193544
2015,2.3,SL,211,5.445161290322581
2015,2.4,SL,208,5.367741935483871
2015,2.5,SL,238,6.141935483870967
2015,2.6,SL,228,5.883870967741935
2015,2.7,SL,222,5.7290322580645165
2015,2.8,SL,206,5.316129032258065
2015,2.9,SL,255,6.580645161290323
2015,3.0,SL,197,5.083870967741936
2015,3.1,SL,182,4.696774193548387
2015,3.2,SL,153,3.9483870967741934
2015,3.3,SL,97,2.503225806451613
2015,3.4,SL,69,1.7806451612903227
2015,3.5,SL,32,0.8258064516129032
2015,3.6,SL,21,0.5419354838709678
2015,3.7,SL,3,0.07741935483870968
2015,3.8,SL,2,0.05161290322580645
2015,3.9,SL,0,0.0
2015,4.0,SL,0,0.0
2015,1.0,SN,159,1.4406088611035608
2015,1.1,SN,123,1.1144332699103017
2015,1.2,SN,185,1.6761801214098033
2015,1.3,SN,241,2.183564374377095
2015,1.4,SN,273,2.4734982332155475
2015,1.5,SN,357,3.2345746126664854
2015,1.6,SN,368,3.3342393766422034
2015,1.7,SN,456,4.131557488447948
2015,1.8,SN,530,4.802029537011869
2015,1.9,SN,548,4.965117332608498
2015,2.0,SN,548,4.965117332608498
2015,2.1,SN,586,5.309413789979161
2015,2.2,SN,647,5.862100208389961
2015,2.3,SN,610,5.526864184108001
2015,2.4,SN,623,5.644649814261122
2015,2.5,SN,581,5.264111624535653
2015,2.6,SN,587,5.318474223067863
2015,2.7,SN,585,5.30035335689046
2015,2.8,SN,526,4.765787804657062
2015,2.9,SN,514,4.657062607592643
2015,3.0,SN,491,4.448672646552505
2015,3.1,SN,453,4.104376189181843
2015,3.2,SN,369,3.343299809730905
2015,3.3,SN,305,2.7634320920540003
2015,3.4,SN,202,1.8302074839177314
2015,3.5,SN,107,0.9694663404910755
2015,3.6,SN,46,0.4167799220802754
2015,3.7,SN,17,0.15402736250792787
2015,3.8,SN,0,0.0
2015,3.9,SN,0,0.0
2015,4.0,SN,0,0.0
2015,1.0,ST,82,1.59007174713981
2015,1.1,ST,46,0.8919914679076982
2015,1.2,ST,99,1.9197207678883073
2015,1.3,ST,94,1.822765173550514
2015,1.4,ST,126,2.443280977312391
2015,1.5,ST,146,2.831103354663564
2015,1.6,ST,152,2.947450067868916
2015,1.7,ST,167,3.238316850882296
2015,1.8,ST,220,4.266046150862905
2015,1.9,ST,236,4.576304052743843
2015,2.0,ST,205,3.975179367849525
2015,2.1,ST,239,4.634477409346519
2015,2.2,ST,257,4.983517548962575
2015,2.3,ST,272,5.274384331975955
2015,2.4,ST,282,5.468295520651542
2015,2.5,ST,270,5.2356020942408374
2015,2.6,ST,299,5.797944541400039
2015,2.7,ST,290,5.623424471592011
2015,2.8,ST,300,5.817335660267598
2015,2.9,ST,285,5.526468877254217
2015,3.0,ST,250,4.847779716889664
2015,3.1,ST,230,4.459957339538492
2015,3.2,ST,190,3.684312584836145
2015,3.3,ST,174,3.3740546829552067
2015,3.4,ST,137,2.656583284855536
2015,3.5,ST,74,1.4349427961993406
2015,3.6,ST,29,0.5623424471592011
2015,3.7,ST,6,0.11634671320535195
2015,3.8,ST,0,0.0
2015,3.9,ST,0,0.0
2015,4.0,ST,0,0.0
2015,1.0,TH,193,3.095925569457812
2015,1.1,TH,130,2.085338466474174
2015,1.2,TH,163,2.6146936156560794
2015,1.3,TH,193,3.095925569457812
2015,1.4,TH,261,4.186717998075072
2015,1.5,TH,236,3.785691369906962
2015,1.6,TH,257,4.1225537375681744
2015,1.7,TH,309,4.956689124157844
2015,1.8,TH,297,4.764196342637151
2015,1.9,TH,374,5.999358357394931
2015,2.0,TH,322,5.165222970805261
2015,2.1,TH,352,5.646454924606994
2015,2.2,TH,373,5.9833172922682065
2015,2.3,TH,337,5.405838947706128
2015,2.4,TH,341,5.470003208213026
2015,2.5,TH,285,4.5717035611164585
2015,2.6,TH,295,4.732114212383702
2015,2.7,TH,286,4.5877446262431825
2015,2.8,TH,298,4.780237407763876
2015,2.9,TH,248,3.9781841514276546
2015,3.0,TH,178,2.855309592556946
2015,3.1,TH,169,2.710940006416426
2015,3.2,TH,108,1.7324350336862369
2015,3.3,TH,103,1.6522297080526147
2015,3.4,TH,66,1.0587102983638113
2015,3.5,TH,47,0.7539300609560475
2015,3.6,TH,10,0.16041065126724416
2015,3.7,TH,2,0.03208213025344883
2015,3.8,TH,1,0.016041065126724416
2015,3.9,TH,0,0.0
2015,4.0,TH,0,0.0
2016,1.0,BB,227,2.640455973013842
2016,1.1,BB,130,1.5121554030475748
2016,1.2,BB,170,1.9774339886006747
2016,1.3,BB,222,2.5822961498197046
2016,1.4,BB,250,2.9079911597068744
2016,1.5,BB,286,3.3267418867046645
2016,1.6,BB,274,3.1871583110387345
2016,1.7,BB,334,3.8850761893683843
2016,1.8,BB,403,4.687681749447481
2016,1.9,BB,401,4.6644178201698265
2016,2.0,BB,432,5.025008723973479
2016,2.1,BB,421,4.897057112946377
2016,2.2,BB,428,4.978480865418169
2016,2.3,BB,453,5.2692799813888564
2016,2.4,BB,504,5.862510177969059
2016,2.5,BB,476,5.536815168081889
2016,2.6,BB,467,5.432127486332441
2016,2.7,BB,440,5.118064441084099
2016,2.8,BB,467,5.432127486332441
2016,2.9,BB,430,5.001744794695824
2016,3.0,BB,405,4.710945678725136
2016,3.1,BB,360,4.1875072699779
2016,3.2,BB,270,3.1406304524834243
2016,3.3,BB,182,2.1170175642666047
2016,3.4,BB,86,1.0003489589391648
2016,3.5,BB,56,0.6513900197743399
2016,3.6,BB,19,0.22100732813772245
2016,3.7,BB,4,0.04652785855530999
2016,3.8,BB,0,0.0
2016,3.9,BB,0,0.0
2016,4.0,BB,0,0.0
2016,1.0,BE,304,1.8432062086945977
2016,1.1,BE,178,1.0792457406172316
2016,1.2,BE,256,1.5521736494270297
2016,1.3,BE,352,2.1342387679621657
2016,1.4,BE,388,2.3525131874128418
2016,1.5,BE,465,2.8193779179045655
2016,1.6,BE,530,3.2134845085793975
2016,1.7,BE,556,3.37112714484933
2016,1.8,BE,613,3.716728308979567
2016,1.9,BE,745,4.5170678469653796
2016,2.0,BE,674,4.086582186382102
2016,2.1,BE,713,4.3230461407870004
2016,2.2,BE,836,5.068817073910144
2016,2.3,BE,815,4.941490329230582
2016,2.4,BE,810,4.911174437640211
2016,2.5,BE,900,5.456860486266901
2016,2.6,BE,936,5.675134905717577
2016,2.7,BE,959,5.8145880070332865
2016,2.8,BE,913,5.535681804401867
2016,2.9,BE,889,5.390165524768084
2016,3.0,BE,867,5.256775601770448
2016,3.1,BE,778,4.717152731461832
2016,3.2,BE,722,4.3776147456496695
2016,3.3,BE,551,3.3408112532589582
2016,3.4,BE,381,2.3100709391863217
2016,3.5,BE,229,1.3884678348390227
2016,3.6,BE,93,0.5638755835809132
2016,3.7,BE,32,0.19402170617837872
2016,3.8,BE,5,0.030315891590371673
2016,3.9,BE,2,0.01212635663614867
2016,4.0,BE,1,0.006063178318074335
2016,1.0,BW,700,1.367267613336719
2016,1.1,BW,475,0.927788737621345
2016,1.2,BW,732,1.4297712756606833
2016,1.3,BW,783,1.5293864874895013
2016,1.4,BW,1042,2.0352755044240873
2016,1.5,BW,1262,2.464988182901342
2016,1.6,BW,1454,2.8400101568451275
2016,1.7,BW,1644,3.2111256518936657
2016,1.8,BW,1927,3.763892415571225
2016,1.9,BW,2201,4.299080024220169
2016,2.0,BW,2255,4.404554954391859
2016,2.1,BW,2515,4.912397210774069
2016,2.2,BW,2656,5.187803972889037
2016,2.3,BW,2764,5.398753833232416
2016,2.4,BW,2803,5.474930171689747
2016,2.5,BW,2847,5.560872707385198
2016,2.6,BW,2812,5.492509326718363
2016,2.7,BW,2859,5.584311580756685
2016,2.8,BW,2784,5.437818622184894
2016,2.9,BW,2687,5.248354395765377
2016,3.0,BW,2471,4.826454675078618
2016,3.1,BW,2388,4.664335800925835
2016,3.2,BW,2045,3.9943746703908434
2016,3.3,BW,1931,3.7717053733617205
2016,3.4,BW,1416,2.76578705783542
2016,3.5,BW,979,1.9122214192237827
2016,3.6,BW,555,1.0840478934312556
2016,3.7,BW,176,0.3437701427818036
2016,3.8,BW,32,0.0625036623239643
2016,3.9,BW,0,0.0
2016,4.0,BW,2,0.003906478895247769
2016,1.0,BY,797,1.8755147664431109
2016,1.1,BY,505,1.1883751029532885
2016,1.2,BY,652,1.53429815272385
2016,1.3,BY,882,2.0755382986233673
2016,1.4,BY,1092,2.5697140840098833
2016,1.5,BY,1244,2.927403223908695
2016,1.6,BY,1461,3.4380515354747616
2016,1.7,BY,1666,3.9204612307330273
2016,1.8,BY,1912,4.499352865042947
2016,1.9,BY,2120,4.988822214378162
2016,2.0,BY,2033,4.7840922461466056
2016,2.1,BY,2224,5.23355688904577
2016,2.2,BY,2399,5.645370043534533
2016,2.3,BY,2454,5.774797034945288
2016,2.4,BY,2457,5.781856689022238
2016,2.5,BY,2519,5.927756206612543
2016,2.6,BY,2396,5.638310389457583
2016,2.7,BY,2299,5.410048240969526
2016,2.8,BY,2258,5.313566301917873
2016,2.9,BY,2051,4.8264501706083065
2016,3.0,BY,1893,4.4546417225555945
2016,3.1,BY,1585,3.7298505706553713
2016,3.2,BY,1306,3.073302741499
2016,3.3,BY,1015,2.388516296034828
2016,3.4,BY,645,1.5178256265442993
2016,3.5,BY,391,0.9201082480291799
2016,3.6,BY,157,0.369455230027062
2016,3.7,BY,55,0.1294269914107542
2016,3.8,BY,14,0.03294505235910107
2016,3.9,BY,8,0.018825744205200612
2016,4.0,BY,5,0.011766090128250382
2016,1.0,HB,59,1.880178457616316
2016,1.1,HB,37,1.1790949649458253
2016,1.2,HB,51,1.6252390057361377
2016,1.3,HB,55,1.7527087316762269
2016,1.4,HB,74,2.3581899298916507
2016,1.5,HB,84,2.676864244741874
2016,1.6,HB,104,3.31421287444232
2016,1.7,HB,101,3.218610579987253
2016,1.8,HB,106,3.3779477374123648
2016,1.9,HB,117,3.72848948374761
2016,2.0,HB,116,3.6966220522625877
2016,2.1,HB,149,4.748247291268323
2016,2.2,HB,138,4.397705544933078
2016,2.3,HB,153,4.875717017208413
2016,2.4,HB,139,4.4295729764181
2016,2.5,HB,137,4.365838113448056
2016,2.6,HB,156,4.97131931166348
2016,2.7,HB,197,6.277884002549395
2016,2.8,HB,178,5.672402804333971
2016,2.9,HB,174,5.544933078393881
2016,3.0,HB,157,5.003186743148502
2016,3.1,HB,172,5.481198215423837
2016,3.2,HB,156,4.97131931166348
2016,3.3,HB,120,3.8240917782026767
2016,3.4,HB,95,3.0274059910771194
2016,3.5,HB,68,2.1669853409815167
2016,3.6,HB,37,1.1790949649458253
2016,3.7,HB,3,0.09560229445506692
2016,3.8,HB,1,0.03186743148502231
2016,3.9,HB,4,0.12746972594008923
2016,4.0,HB,0,0.0
2016,1.0,HE,513,2.0950747365841704
2016,1.1,HE,281,1.147594543820959
2016,1.2,HE,392,1.6009148084619782
2016,1.3,HE,483,1.9725557461406518
2016,1.4,HE,519,2.119578534672874
2016,1.5,HE,670,2.7362574532385855
2016,1.6,HE,767,3.132402189005963
2016,1.7,HE,810,3.308012741975006
2016,1.8,HE,895,3.655149881564976
2016,1.9,HE,1022,4.173813607775872
2016,2.0,HE,1050,4.288164665523156
2016,2.1,HE,1090,4.451523319447848
2016,2.2,HE,1255,5.125377766887201
2016,2.3,HE,1166,4.761904761904762
2016,2.4,HE,1313,5.362247815078004
2016,2.5,HE,1327,5.419423343951646
2016,2.6,HE,1305,5.329576084293065
2016,2.7,HE,1361,5.558278199787634
2016,2.8,HE,1304,5.325492117944948
2016,2.9,HE,1298,5.300988319856244
2016,3.0,HE,1252,5.113125867842849
2016,3.1,HE,1160,4.737400963816058
2016,3.2,HE,957,3.908355795148248
2016,3.3,HE,840,3.4305317324185247
2016,3.4,HE,675,2.7566772849791716
2016,3.5,HE,416,1.6989300008167934
2016,3.6,HE,234,0.9556481254594462
2016,3.7,HE,114,0.46557216368537124
2016,3.8,HE,15,0.06125949522175937
2016,3.9,HE,2,0.008167932696234583
2016,4.0,HE,0,0.0
2016,1.0,HH,137,1.4025389025389026
2016,1.1,HH,93,0.952088452088452
2016,1.2,HH,137,1.4025389025389026
2016,1.3,HH,184,1.8837018837018837
2016,1.4,HH,217,2.2215397215397217
2016,1.5,HH,268,2.743652743652744
2016,1.6,HH,283,2.897215397215397
2016,1.7,HH,317,3.2452907452907453
2016,1.8,HH,353,3.6138411138411137
2016,1.9,HH,377,3.8595413595413595
2016,2.0,HH,429,4.391891891891892
2016,2.1,HH,444,4.545454545454546
2016,2.2,HH,460,4.70925470925471
2016,2.3,HH,468,4.791154791154791
2016,2.4,HH,546,5.58968058968059
2016,2.5,HH,479,4.903767403767404
2016,2.6,HH,534,5.466830466830467
2016,2.7,HH,564,5.773955773955774
2016,2.8,HH,536,5.487305487305488
2016,2.9,HH,473,4.842342342342342
2016,3.0,HH,494,5.0573300573300575
2016,3.1,HH,474,4.8525798525798525
2016,3.2,HH,481,4.924242424242424
2016,3.3,HH,401,4.105241605241606
2016,3.4,HH,304,3.112203112203112
2016,3.5,HH,191,1.9553644553644554
2016,3.6,HH,90,0.9213759213759214
2016,3.7,HH,26,0.26617526617526616
2016,3.8,HH,7,0.07166257166257166
2016,3.9,HH,1,0.010237510237510237
2016,4.0,HH,0,0.0
2016,1.0,MV,127,2.5703298927342644
2016,1.1,MV,72,1.4571948998178506
2016,1.2,MV,92,1.8619712608783647
2016,1.3,MV,126,2.5500910746812386
2016,1.4,MV,164,3.3191661606962155
2016,1.5,MV,143,2.8941509815826754
2016,1.6,MV,151,3.0560615260068813
2016,1.7,MV,183,3.7037037037037037
2016,1.8,MV,195,3.946569520340012
2016,1.9,MV,225,4.553734061930784
2016,2.0,MV,222,4.493017607771706
2016,2.1,MV,234,4.735883424408015
2016,2.2,MV,254,5.140659785468529
2016,2.3,MV,276,5.585913782635094
2016,2.4,MV,246,4.978749241044323
2016,2.5,MV,282,5.707346690953249
2016,2.6,MV,268,5.424003238210888
2016,2.7,MV,232,4.695405788301963
2016,2.8,MV,281,5.6871078729002225
2016,2.9,MV,249,5.0394656952034005
2016,3.0,MV,242,4.89779396883222
2016,3.1,MV,211,4.270390609188423
2016,3.2,MV,178,3.602509613438575
2016,3.3,MV,145,2.934628617688727
2016,3.4,MV,87,1.7607771706132362
2016,3.5,MV,37,0.748836267961951
2016,3.6,MV,18,0.36429872495446264
2016,3.7,MV,1,0.020238818053025704
2016,3.8,MV,0,0.0
2016,3.9,MV,0,0.0
2016,4.0,MV,0,0.0
2016,1.0,NI,305,0.912599862361988
2016,1.1,NI,195,0.5834654857724185
2016,1.2,NI,316,0.9455133000209449
2016,1.3,NI,407,1.217797193381407
2016,1.4,NI,484,1.4481912569941056
2016,1.5,NI,565,1.6905538433918794
2016,1.6,NI,684,2.046617396247868
2016,1.7,NI,785,2.348822596571018
2016,1.8,NI,963,2.881421860506867
2016,1.9,NI,1125,3.366147033302415
2016,2.0,NI,1117,3.342209987732264
2016,2.1,NI,1345,4.024415786481554
2016,2.2,NI,1432,4.284731157056941
2016,2.3,NI,1527,4.568983573202478
2016,2.4,NI,1715,5.131504144101014
2016,2.5,NI,1758,5.260165764040574
2016,2.6,NI,1906,5.703001107088357
2016,2.7,NI,1976,5.912450255827174
2016,2.8,NI,2094,6.265521677986895
2016,2.9,NI,2111,6.316387899823464
2016,3.0,NI,2026,6.062056790640615
2016,3.1,NI,2068,6.187726279883905
2016,3.2,NI,1980,5.9244187786122495
2016,3.3,NI,1634,4.88914155770324
2016,3.4,NI,1312,3.9256754735046826
2016,3.5,NI,913,2.731815325693426
2016,3.6,NI,488,1.4601597797791808
2016,3.7,NI,158,0.47275665001047246
2016,3.8,NI,30,0.0897639208880644
2016,3.9,NI,2,0.005984261392537626
2016,4.0,NI,0,0.0
2016,1.0,NW,1476,1.6951683109186755
2016,1.1,NW,910,1.0451240941300777
2016,1.2,NW,1244,1.4287190913162822
2016,1.3,NW,1476,1.6951683109186755
2016,1.4,NW,1743,2.0018146110645336
2016,1.5,NW,2149,2.468100745368722
2016,1.6,NW,2341,2.6886104443500134
2016,1.7,NW,2611,2.9987022085424537
2016,1.8,NW,3073,3.5293036717161854
2016,1.9,NW,3479,3.9955898060203743
2016,2.0,NW,3289,3.7773770830701383
2016,2.1,NW,3710,4.26089053760724
2016,2.2,NW,4129,4.7421070161132866
2016,2.3,NW,4231,4.859252793697098
2016,2.4,NW,4459,5.121108061237381
2016,2.5,NW,4738,5.44153621756957
2016,2.6,NW,4776,5.485178762159617
2016,2.7,NW,4780,5.489772714221727
2016,2.8,NW,4805,5.518484914609916
2016,2.9,NW,4832,5.54949409102916
2016,3.0,NW,4486,5.152117237656625
2016,3.1,NW,4438,5.0969898129113025
2016,3.2,NW,4013,4.60888240631209
2016,3.3,NW,3473,3.988698877927209
2016,3.4,NW,2879,3.3064969967038396
2016,3.5,NW,1930,2.216581869968187
2016,3.6,NW,1078,1.2380700807387075
2016,3.7,NW,410,0.47088008636629874
2016,3.8,NW,89,0.10221543338195266
2016,3.9,NW,14,0.016078832217385812
2016,4.0,NW,10,0.01148488015527558
2016,1.0,RP,217,1.1691810344827587
2016,1.1,RP,147,0.7920258620689655
2016,1.2,RP,222,1.1961206896551724
2016,1.3,RP,264,1.4224137931034482
2016,1.4,RP,330,1.7780172413793103
2016,1.5,RP,416,2.2413793103448274
2016,1.6,RP,510,2.747844827586207
2016,1.7,RP,561,3.0226293103448274
2016,1.8,RP,627,3.3782327586206895
2016,1.9,RP,733,3.949353448275862
2016,2.0,RP,710,3.8254310344827585
2016,2.1,RP,772,4.1594827586206895
2016,2.2,RP,855,4.606681034482759
2016,2.3,RP,881,4.7467672413793105
2016,2.4,RP,944,5.086206896551724
2016,2.5,RP,1013,5.457974137931035
2016,2.6,RP,1005,5.414870689655173
2016,2.7,RP,1027,5.533405172413793
2016,2.8,RP,1101,5.932112068965517
2016,2.9,RP,1000,5.387931034482759
2016,3.0,RP,1038,5.592672413793103
2016,3.1,RP,944,5.086206896551724
2016,3.2,RP,950,5.118534482758621
2016,3.3,RP,790,4.256465517241379
2016,3.4,RP,653,3.5183189655172415
2016,3.5,RP,461,2.4838362068965516
2016,3.6,RP,238,1.2823275862068966
2016,3.7,RP,106,0.5711206896551724
2016,3.8,RP,28,0.15086206896551724
2016,3.9,RP,6,0.032327586206896554
2016,4.0,RP,11,0.059267241379310345
2016,1.0,SH,198,0.997029054836598
2016,1.1,SH,129,0.6495795357268744
2016,1.2,SH,192,0.966816053174883
2016,1.3,SH,269,1.3545495745002265
2016,1.4,SH,313,1.5761115866861373
2016,1.5,SH,433,2.180371619920439
2016,1.6,SH,448,2.2559041240747266
2016,1.7,SH,599,3.0162646658945564
2016,1.8,SH,663,3.3385366836195174
2016,1.9,SH,728,3.665844201621431
2016,2.0,SH,760,3.8269802104839115
2016,2.1,SH,835,4.20464273125535
2016,2.2,SH,976,4.914648270305655
2016,2.3,SH,1005,5.060677778337277
2016,2.4,SH,1054,5.307417291907951
2016,2.5,SH,1168,5.881464323480538
2016,2.6,SH,1185,5.96706782818873
2016,2.7,SH,1220,6.143310337882069
2016,2.8,SH,1218,6.133239337328163
2016,2.9,SH,1198,6.032529331789113
2016,3.0,SH,1182,5.951961327357873
2016,3.1,SH,1099,5.534014804370814
2016,3.2,SH,909,4.577269751749836
2016,3.3,SH,784,3.947832217130772
2016,3.4,SH,586,2.9508031622941737
2016,3.5,SH,387,1.9487386071806234
2016,3.6,SH,204,1.0272420564983131
2016,3.7,SH,78,0.3927690216022962
2016,3.8,SH,34,0.17120700941638553
2016,3.9,SH,2,0.010071000553905031
2016,4.0,SH,3,0.015106500830857546
2016,1.0,SL,96,2.5757982291387176
2016,1.1,SL,53,1.4220552723370004
2016,1.2,SL,51,1.3683928092299436
2016,1.3,SL,66,1.7708612825328682
2016,1.4,SL,75,2.012342366514623
2016,1.5,SL,83,2.2269922189428493
2016,1.6,SL,82,2.2001609873893213
2016,1.7,SL,115,3.0855916286557554
2016,1.8,SL,137,3.675878722833378
2016,1.9,SL,151,4.051515964582775
2016,2.0,SL,158,4.239334585457472
2016,2.1,SL,170,4.561309364099812
2016,2.2,SL,180,4.829621679635095
2016,2.3,SL,206,5.527233700026831
2016,2.4,SL,231,6.198014488865039
2016,2.5,SL,231,6.198014488865039
2016,2.6,SL,215,5.768714784008586
2016,2.7,SL,184,4.936946605849209
2016,2.8,SL,225,6.037027099543869
2016,2.9,SL,221,5.929702173329756
2016,3.0,SL,201,5.3930775422591894
2016,3.1,SL,200,5.3662463107056615
2016,3.2,SL,146,3.9173598068151327
2016,3.3,SL,121,3.246579017976925
2016,3.4,SL,84,2.2538234504963777
2016,3.5,SL,32,0.8585994097129058
2016,3.6,SL,12,0.3219747786423397
2016,3.7,SL,1,0.026831231553528307
2016,3.8,SL,0,0.0
2016,3.9,SL,0,0.0
2016,4.0,SL,0,0.0
2016,1.0,SN,186,1.6179540709812108
2016,1.1,SN,132,1.1482254697286012
2016,1.2,SN,188,1.6353514265831595
2016,1.3,SN,210,1.826722338204593
2016,1.4,SN,288,2.5052192066805845
2016,1.5,SN,364,3.166318719554628
2016,1.6,SN,393,3.418580375782881
2016,1.7,SN,462,4.018789144050104
2016,1.8,SN,511,4.445024356297843
2016,1.9,SN,560,4.8712595685455815
2016,2.0,SN,585,5.088726513569937
2016,2.1,SN,667,5.802018093249826
2016,2.2,SN,665,5.784620737647877
2016,2.3,SN,684,5.949895615866389
2016,2.4,SN,666,5.793319415448852
2016,2.5,SN,632,5.497564370215727
2016,2.6,SN,619,5.384481558803062
2016,2.7,SN,633,5.506263048016701
2016,2.8,SN,559,4.862560890744607
2016,2.9,SN,562,4.888656924147529
2016,3.0,SN,480,4.175365344467641
2016,3.1,SN,403,3.5055671537926236
2016,3.2,SN,360,3.1315240083507305
2016,3.3,SN,289,2.513917884481559
2016,3.4,SN,229,1.9919972164231037
2016,3.5,SN,122,1.0612386917188588
2016,3.6,SN,37,0.32185107863604734
2016,3.7,SN,10,0.08698677800974251
2016,3.8,SN,0,0.0
2016,3.9,SN,0,0.0
2016,4.0,SN,0,0.0
2016,1.0,ST,79,1.4257354268182638
2016,1.1,ST,53,0.956506045840101
2016,1.2,ST,97,1.7505865367262228
2016,1.3,ST,114,2.057390362750406
2016,1.4,ST,132,2.382241472658365
2016,1.5,ST,154,2.7792817181014255
2016,1.6,ST,179,3.230463815195813
2016,1.7,ST,198,3.573362208987547
2016,1.8,ST,226,4.078686157733261
2016,1.9,ST,221,3.9884497383143835
2016,2.0,ST,234,4.223064428803465
2016,2.1,ST,278,5.017144919689587
2016,2.2,ST,282,5.089334055224689
2016,2.3,ST,301,5.432232449016423
2016,2.4,ST,289,5.215665042411117
2016,2.5,ST,300,5.414185165132648
2016,2.6,ST,261,4.710341093665403
2016,2.7,ST,315,5.68489442338928
2016,2.8,ST,311,5.612705287854178
2016,2.9,ST,290,5.233712326294893
2016,3.0,ST,259,4.6742465258978525
2016,3.1,ST,266,4.8005775130842805
2016,3.2,ST,246,4.439631835408771
2016,3.3,ST,204,3.6816459122902003
2016,3.4,ST,148,2.670998014798773
2016,3.5,ST,73,1.317451723515611
2016,3.6,ST,25,0.4511820970943873
2016,3.7,ST,6,0.10828370330265295
2016,3.8,ST,0,0.0
